eta,n_states,unique_winners,consensus_winner,majority_winner,majority_count,mean_winner_margin,min_winner_margin,max_winner_margin
0.496092,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025366751570723878,0.025366751570723878,0.025366751570723878
0.496093,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025343597276974883,0.025343597276974883,0.025343597276974883
0.496094,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025320442983224112,0.025320442983224112,0.025320442983224112
0.496095,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02529728868947334,0.02529728868947334,0.02529728868947334
0.496096,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025274134395725234,0.025274134395725234,0.025274134395725234
0.496097,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025250980101974463,0.025250980101974463,0.025250980101974463
0.496098,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02522782580822458,0.02522782580822458,0.02522782580822458
0.496099,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02520467151447381,0.02520467151447381,0.02520467151447381
0.496100,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025181517220724814,0.025181517220724814,0.025181517220724814
0.496101,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02515836292697493,0.02515836292697493,0.02515836292697493
0.496102,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02513520863322416,0.02513520863322416,0.02513520863322416
0.496103,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025112054339474277,0.025112054339474277,0.025112054339474277
0.496104,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025088900045724394,0.025088900045724394,0.025088900045724394
0.496105,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025065745751973623,0.025065745751973623,0.025065745751973623
0.496106,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02504259145822374,0.02504259145822374,0.02504259145822374
0.496107,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025019437164473857,0.025019437164473857,0.025019437164473857
0.496108,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02499628287072575,0.02499628287072575,0.02499628287072575
0.496109,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024973128576973203,0.024973128576973203,0.024973128576973203
0.496110,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024949974283225096,0.024949974283225096,0.024949974283225096
0.496111,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024926819989474325,0.024926819989474325,0.024926819989474325
0.496112,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024903665695723554,0.024903665695723554,0.024903665695723554
0.496113,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02488051140197456,0.02488051140197456,0.02488051140197456
0.496114,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024857357108224676,0.024857357108224676,0.024857357108224676
0.496115,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024834202814474793,0.024834202814474793,0.024834202814474793
0.496116,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02481104852072491,0.02481104852072491,0.02481104852072491
0.496117,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024787894226975915,0.024787894226975915,0.024787894226975915
0.496118,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024764739933225144,0.024764739933225144,0.024764739933225144
0.496119,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024741585639474373,0.024741585639474373,0.024741585639474373
0.496120,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02471843134572449,0.02471843134572449,0.02471843134572449
0.496121,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024695277051974607,0.024695277051974607,0.024695277051974607
