eta,trial_seed,logged_winner,rank,candidate,r1,r2,r3,r4,score,margin_to_winner,predicted_vz,predicted_drift,predicted_tilt,vertical_violation,hard_vertical_violation,vertical_penalty,hard_vertical_penalty,drift_penalty,tilt_penalty,effort_penalty,reference_penalty,support_penalty,saturation_penalty,motor2_overboost_penalty,fault_z,fault_vz,fault_roll_deg,fault_pitch_deg,fault_angular_rate_radps,fault_max_motor_pwm
0.496000,62800002,balanced_3000_0_3000_12000,3,balanced_2000_0_2000_12000,2000,0,2000,12000,5.028812735404809,0.07257790185254454,0.34700000000000003,0.08382955371872772,0.03290194904059172,0.01869768551178752,0.0,4.497122681529598,0.0,0.0,0.0,0.5226323724247742,0.0,0.009057681450436958,0.0,0.0,0.7014108300209045,-0.0034007749054580927,-0.002306385198608041,-0.008901949040591717,0.0010652630056229068,32750.0
0.496000,62800002,balanced_3000_0_3000_12000,4,balanced_1000_0_1000_12000,1000,0,1000,12000,5.171726671901816,0.21549183834955077,0.3473,0.07582955371872771,0.020901949040591717,0.018997685511787488,0.0,4.6425909638120215,0.0,0.0,0.0,0.5020021471974805,0.024869140529703883,0.0022644203626092396,0.0,0.0,0.7014108300209045,-0.0034007749054580927,-0.002306385198608041,-0.008901949040591717,0.0010652630056229068,32750.0
0.496000,62800002,balanced_3000_0_3000_12000,5,opp_m4_12000,0,0,0,12000,5.384976643043336,0.4287418094910711,0.3476,0.0678295537187277,0.008901949040591717,0.01929768551178751,0.0,4.790374675469471,0.0,0.0,0.0,0.4951254054550493,0.09947656211881553,0.0,0.0,0.0,0.7014108300209045,-0.0034007749054580927,-0.002306385198608041,-0.008901949040591717,0.0010652630056229068,32750.0
0.496000,62800002,balanced_3000_0_3000_12000,6,opp_m4_11000,0,0,0,11000,6.472825132994178,1.516590299441913,0.3498,0.0638295537187277,0.008901949040591717,0.02149768551178749,0.0,5.94487112519342,0.0,0.0,0.0,0.41604287541709,0.11191113238366747,0.0,0.0,0.0,0.7014108300209045,-0.0034007749054580927,-0.002306385198608041,-0.008901949040591717,0.0010652630056229068,32750.0
0.496000,62800002,balanced_3000_0_3000_12000,7,opp_m4_10000,0,0,0,10000,7.7174630724277336,2.7612282388754688,0.352,0.05982955371872771,0.008901949040591717,0.02369768551178747,0.00026270317401877463,7.2238862213061905,0.0005249208217581277,0.0,0.0,0.343837087121562,0.1492148431782233,0.0,0.0,0.0,0.7014108300209045,-0.0034007749054580927,-0.002306385198608041,-0.008901949040591717,0.0010652630056229068,32750.0
0.496000,62800002,balanced_3000_0_3000_12000,8,zero,0,0,0,0,32.52242298496042,27.566188151408156,0.374,0.01982955371872771,0.008901949040591717,0.04569768551178749,0.022262703174018794,26.862562733819363,3.7698055708835665,0.0,0.0,0.0,1.8900546802574951,0.0,0.0,0.0,0.7014108300209045,-0.0034007749054580927,-0.002306385198608041,-0.008901949040591717,0.0010652630056229068,32750.0
0.496000,62800003,balanced_3000_0_3000_12000,1,balanced_3000_0_3000_12000,3000,0,3000,12000,4.956234833552265,0.0,0.3467,0.10596446749866012,0.0504219258800149,0.018397685511787498,0.0,4.353969828622146,0.0,0.0,0.0,0.5570160811369305,0.024869140529703883,0.020379783263483157,0.0,0.0,0.7267963886260986,-0.003993325401097536,-0.014421925880014896,0.0029801498167216778,0.0015054680941166535,32748.0
0.496000,62800003,balanced_3000_0_3000_12000,2,balanced_2500_0_2500_12000,2500,0,2500,12000,4.983731780147988,0.027496946595722882,0.34685000000000005,0.10196446749866012,0.044421925880014895,0.018547685511787537,0.0,4.42525682640401,0.0,0.0,0.0,0.5381050413452445,0.006217285132425971,0.01415262726630775,0.0,0.0,0.7267963886260986,-0.003993325401097536,-0.014421925880014896,0.0029801498167216778,0.0015054680941166535,32748.0
0.496000,62800003,balanced_3000_0_3000_12000,3,balanced_2000_0_2000_12000,2000,0,2000,12000,5.028812735404809,0.07257790185254454,0.34700000000000003,0.09796446749866011,0.0384219258800149,0.01869768551178752,0.0,4.497122681529598,0.0,0.0,0.0,0.5226323724247742,0.0,0.009057681450436958,0.0,0.0,0.7267963886260986,-0.003993325401097536,-0.014421925880014896,0.0029801498167216778,0.0015054680941166535,32748.0
0.496000,62800003,balanced_3000_0_3000_12000,4,balanced_1000_0_1000_12000,1000,0,1000,12000,5.171726671901816,0.21549183834955077,0.3473,0.0899644674986601,0.026421925880014897,0.018997685511787488,0.0,4.6425909638120215,0.0,0.0,0.0,0.5020021471974805,0.024869140529703883,0.0022644203626092396,0.0,0.0,0.7267963886260986,-0.003993325401097536,-0.014421925880014896,0.0029801498167216778,0.0015054680941166535,32748.0
0.496000,62800003,balanced_3000_0_3000_12000,5,opp_m4_12000,0,0,0,12000,5.384976643043336,0.4287418094910711,0.3476,0.08196446749866013,0.014421925880014896,0.01929768551178751,0.0,4.790374675469471,0.0,0.0,0.0,0.4951254054550493,0.09947656211881553,0.0,0.0,0.0,0.7267963886260986,-0.003993325401097536,-0.014421925880014896,0.0029801498167216778,0.0015054680941166535,32748.0
0.496000,62800003,balanced_3000_0_3000_12000,6,opp_m4_11000,0,0,0,11000,6.472825132994178,1.516590299441913,0.3498,0.07796446749866012,0.014421925880014896,0.02149768551178749,0.0,5.94487112519342,0.0,0.0,0.0,0.41604287541709,0.11191113238366747,0.0,0.0,0.0,0.7267963886260986,-0.003993325401097536,-0.014421925880014896,0.0029801498167216778,0.0015054680941166535,32748.0
0.496000,62800003,balanced_3000_0_3000_12000,7,opp_m4_10000,0,0,0,10000,7.7174630724277336,2.7612282388754688,0.352,0.07396446749866012,0.014421925880014896,0.02369768551178747,0.00026270317401877463,7.2238862213061905,0.0005249208217581277,0.0,0.0,0.343837087121562,0.1492148431782233,0.0,0.0,0.0,0.7267963886260986,-0.003993325401097536,-0.014421925880014896,0.0029801498167216778,0.0015054680941166535,32748.0
0.496000,62800003,balanced_3000_0_3000_12000,8,zero,0,0,0,0,32.52242298496042,27.566188151408156,0.374,0.03396446749866012,0.014421925880014896,0.04569768551178749,0.022262703174018794,26.862562733819363,3.7698055708835665,0.0,0.0,0.0,1.8900546802574951,0.0,0.0,0.0,0.7267963886260986,-0.003993325401097536,-0.014421925880014896,0.0029801498167216778,0.0015054680941166535,32748.0
0.496000,62800004,balanced_3000_0_3000_12000,1,balanced_3000_0_3000_12000,3000,0,3000,12000,4.956234833552265,0.0,0.3467,0.10576784045182266,0.03927304494567216,0.018397685511787498,0.0,4.353969828622146,0.0,0.0,0.0,0.5570160811369305,0.024869140529703883,0.020379783263483157,0.0,0.0,0.7296192049980164,-0.003756213001906872,0.0032730449456721544,0.0031081088818609715,0.0010652646310874393,32762.0
0.496000,62800004,balanced_3000_0_3000_12000,2,balanced_2500_0_2500_12000,2500,0,2500,12000,4.983731780147988,0.027496946595722882,0.34685000000000005,0.10176784045182266,0.03327304494567215,0.018547685511787537,0.0,4.42525682640401,0.0,0.0,0.0,0.5381050413452445,0.006217285132425971,0.01415262726630775,0.0,0.0,0.7296192049980164,-0.003756213001906872,0.0032730449456721544,0.0031081088818609715,0.0010652646310874393,32762.0
0.496000,62800004,balanced_3000_0_3000_12000,3,balanced_2000_0_2000_12000,2000,0,2000,12000,5.028812735404809,0.07257790185254454,0.34700000000000003,0.09776784045182266,0.027273044945672155,0.01869768551178752,0.0,4.497122681529598,0.0,0.0,0.0,0.5226323724247742,0.0,0.009057681450436958,0.0,0.0,0.7296192049980164,-0.003756213001906872,0.0032730449456721544,0.0031081088818609715,0.0010652646310874393,32762.0
0.496000,62800004,balanced_3000_0_3000_12000,4,balanced_1000_0_1000_12000,1000,0,1000,12000,5.171726671901816,0.21549183834955077,0.3473,0.08976784045182265,0.015273044945672155,0.018997685511787488,0.0,4.6425909638120215,0.0,0.0,0.0,0.5020021471974805,0.024869140529703883,0.0022644203626092396,0.0,0.0,0.7296192049980164,-0.003756213001906872,0.0032730449456721544,0.0031081088818609715,0.0010652646310874393,32762.0
0.496000,62800004,balanced_3000_0_3000_12000,5,opp_m4_12000,0,0,0,12000,5.384976643043336,0.4287418094910711,0.3476,0.08176784045182267,0.0032730449456721544,0.01929768551178751,0.0,4.790374675469471,0.0,0.0,0.0,0.4951254054550493,0.09947656211881553,0.0,0.0,0.0,0.7296192049980164,-0.003756213001906872,0.0032730449456721544,0.0031081088818609715,0.0010652646310874393,32762.0
0.496000,62800004,balanced_3000_0_3000_12000,6,opp_m4_11000,0,0,0,11000,6.472825132994178,1.516590299441913,0.3498,0.07776784045182267,0.0032730449456721544,0.02149768551178749,0.0,5.94487112519342,0.0,0.0,0.0,0.41604287541709,0.11191113238366747,0.0,0.0,0.0,0.7296192049980164,-0.003756213001906872,0.0032730449456721544,0.0031081088818609715,0.0010652646310874393,32762.0
0.496000,62800004,balanced_3000_0_3000_12000,7,opp_m4_10000,0,0,0,10000,7.7174630724277336,2.7612282388754688,0.352,0.07376784045182266,0.0032730449456721544,0.02369768551178747,0.00026270317401877463,7.2238862213061905,0.0005249208217581277,0.0,0.0,0.343837087121562,0.1492148431782233,0.0,0.0,0.0,0.7296192049980164,-0.003756213001906872,0.0032730449456721544,0.0031081088818609715,0.0010652646310874393,32762.0
0.496000,62800004,balanced_3000_0_3000_12000,8,zero,0,0,0,0,32.52242298496042,27.566188151408156,0.374,0.03376784045182266,0.0032730449456721544,0.04569768551178749,0.022262703174018794,26.862562733819363,3.7698055708835665,0.0,0.0,0.0,1.8900546802574951,0.0,0.0,0.0,0.7296192049980164,-0.003756213001906872,0.0032730449456721544,0.0031081088818609715,0.0010652646310874393,32762.0
0.496000,62800005,balanced_3000_0_3000_12000,1,balanced_3000_0_3000_12000,3000,0,3000,12000,4.956234833552265,0.0,0.3467,0.09341442353478083,0.04785292191803456,0.018397685511787498,0.0,4.353969828622146,0.0,0.0,0.0,0.5570160811369305,0.024869140529703883,0.020379783263483157,0.0,0.0,0.717612624168396,-0.003657340304926038,0.011852921918034554,0.0048174480907619,0.0010652646440836885,32756.0
0.496000,62800005,balanced_3000_0_3000_12000,2,balanced_2500_0_2500_12000,2500,0,2500,12000,4.983731780147988,0.027496946595722882,0.34685000000000005,0.08941442353478082,0.04185292191803455,0.018547685511787537,0.0,4.42525682640401,0.0,0.0,0.0,0.5381050413452445,0.006217285132425971,0.01415262726630775,0.0,0.0,0.717612624168396,-0.003657340304926038,0.011852921918034554,0.0048174480907619,0.0010652646440836885,32756.0
0.496000,62800005,balanced_3000_0_3000_12000,3,balanced_2000_0_2000_12000,2000,0,2000,12000,5.028812735404809,0.07257790185254454,0.34700000000000003,0.08541442353478083,0.035852921918034554,0.01869768551178752,0.0,4.497122681529598,0.0,0.0,0.0,0.5226323724247742,0.0,0.009057681450436958,0.0,0.0,0.717612624168396,-0.003657340304926038,0.011852921918034554,0.0048174480907619,0.0010652646440836885,32756.0
0.496000,62800005,balanced_3000_0_3000_12000,4,balanced_1000_0_1000_12000,1000,0,1000,12000,5.171726671901816,0.21549183834955077,0.3473,0.07741442353478083,0.023852921918034554,0.018997685511787488,0.0,4.6425909638120215,0.0,0.0,0.0,0.5020021471974805,0.024869140529703883,0.0022644203626092396,0.0,0.0,0.717612624168396,-0.003657340304926038,0.011852921918034554,0.0048174480907619,0.0010652646440836885,32756.0
0.496000,62800005,balanced_3000_0_3000_12000,5,opp_m4_12000,0,0,0,12000,5.384976643043336,0.4287418094910711,0.3476,0.06941442353478083,0.011852921918034554,0.01929768551178751,0.0,4.790374675469471,0.0,0.0,0.0,0.4951254054550493,0.09947656211881553,0.0,0.0,0.0,0.717612624168396,-0.003657340304926038,0.011852921918034554,0.0048174480907619,0.0010652646440836885,32756.0
