host_time_s,firmware_timestamp_ms,phase,pinvAlloc.errT,pinvAlloc.errR,pinvAlloc.errP,pinvAlloc.errY,pinvAlloc.objective
9.398049712006468,18889,recovery,0.0,0.0,0.0,0.0,0.0
9.417888639000012,18909,recovery,0.0,0.0,0.0,0.0,0.0
9.437991134996992,18929,recovery,0.0,0.0,0.0,0.0,0.0
9.457921476016054,18949,recovery,0.0,0.0,0.0,0.0,0.0
9.478943023015745,18970,recovery,0.0,0.0,0.0,0.0,0.0
9.499525793013163,18990,recovery,0.0,0.0,0.0,0.0,0.0
9.518928016012069,19010,recovery,0.0,0.0,0.0,0.0,0.0
9.538886219001142,19030,recovery,0.0,0.0,0.0,0.0,0.0
9.558827253000345,19050,recovery,0.0,0.0,0.0,0.0,0.0
9.578860868990887,19070,recovery,0.0,0.0,0.0,0.0,0.0
9.597986598993884,19089,recovery,0.0,0.0,0.0,0.0,0.0
9.61802956199972,19109,recovery,0.0,0.0,0.0,0.0,0.0
