file,controller,motor,eta,phase_at_first_contact,t_contact,z_contact,vz_contact,z_cmd,safe_touchdown,vertical_speed_mps,horizontal_speed_mps,max_tilt_deg,angular_rate_radps,horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,roll_pitch_ok,angular_rate_ok,drift_ok,found_contact,path
motorloss_m1_eta0p80.csv,scripted,1.0,0.8,touchdown_hold,15.555463314056396,0.0257889665663242,-0.1121783331036567,,True,0.1121783331036567,0.0021164405353624144,0.0095292786136269,0.0030385931820140783,0.0064028609972012806,True,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_m1_eta0p80.csv
motorloss_m1_eta0p60.csv,scripted,1.0,0.6,touchdown_hold,15.606130599975586,0.0242709629237651,-0.1087711825966835,,True,0.1087711825966835,0.002833095023545564,0.0764117538928985,0.010546242177401154,0.020595867318192386,True,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_m1_eta0p60.csv
motorloss_m1_eta0p55.csv,scripted,1.0,0.55,touchdown_hold,15.655389070510864,0.0261105597019195,-0.0990960896015167,,True,0.0990960896015167,0.0046987277242365585,0.0435250476002693,0.010861413359568516,0.016754929152929636,True,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_m1_eta0p55.csv
motorloss_m1_eta0p54.csv,scripted,1.0,0.54,touchdown_hold,15.654010772705078,0.0264317132532596,-0.1006127297878265,,True,0.1006127297878265,0.0045894621963952715,0.0601937547326087,0.012247329861070116,0.010072596116046684,True,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_m1_eta0p54.csv
motorloss_m1_eta0p53.csv,scripted,1.0,0.53,touchdown_hold,15.655573606491089,0.0274744015187025,-0.0982901975512504,,True,0.0982901975512504,0.004600154823126358,0.0525887720286846,0.009845712554652846,0.010735310019464282,True,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_m1_eta0p53.csv
motorloss_m1_eta0p52.csv,scripted,1.0,0.52,touchdown_hold,15.65722107887268,0.0276493020355701,-0.1014544069766998,,True,0.1014544069766998,0.007556677261768356,0.1096051931381225,0.013600872835969929,0.023010377482595407,True,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_m1_eta0p52.csv
motorloss_pwm_m1_eta0p52.csv,unknown,1.0,0.52,touchdown_hold,15.653988361358644,0.0284016132354736,-0.1005147099494934,,True,0.1005147099494934,0.005144021481548663,0.0604160688817501,0.013540712002014,0.015990527086451864,True,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_pwm_m1_eta0p52.csv
motorloss_m1_eta0p51.csv,scripted,1.0,0.51,touchdown_hold,15.762315034866331,0.0261441711336374,-0.0982389599084854,,True,0.0982389599084854,0.009443463119045637,0.2186280190944671,0.004497657145803262,0.08337202309133426,True,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_m1_eta0p51.csv
motorloss_adaptive_m1_eta0p50.csv,adaptive_v1,1.0,0.5,emergency_landing,11.154382467269896,0.0109425671398639,-0.3848441243171692,,False,0.3848441243171692,0.07478688127062165,0.0722977668046951,0.05474954725551297,0.12460827069233332,False,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_adaptive_m1_eta0p50.csv
motorloss_adaptive_v2_m1_eta0p50.csv,adaptive_v2,1.0,0.5,emergency_landing,11.208406925201416,0.0110020898282527,-0.4230861365795135,0.04,False,0.4230861365795135,0.0754004364536516,0.155147299170494,0.05415518494252628,0.129370858419535,False,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_adaptive_v2_m1_eta0p50.csv
motorloss_adaptive_v3_m1_eta0p50.csv,adaptive_v3,1.0,0.5,emergency_landing,11.157392501831056,0.0210336633026599,-0.4360430836677551,0.55,False,0.4360430836677551,0.07658934865638055,0.1294675469398498,0.054931020175959334,0.11989354546536007,False,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_adaptive_v3_m1_eta0p50.csv
motorloss_cbf_v4_m1_eta0p50.csv,cbf_v4,1.0,0.5,emergency_landing,11.156295537948608,0.0152423018589615,-0.4414361715316772,0.95,False,0.4414361715316772,0.07715690952427262,0.1387674808502197,0.05533404439282266,0.11713694467108678,False,True,True,True,True,True,logs/motorloss_cbf_v4_m1_eta0p50.csv
