motor,eta,residual,rep,trial_seed,candidate,r1,r2,r3,r4,contact_found,safe_touchdown,contact_t,contact_phase,contact_z,fault_to_contact_s,vertical_speed_mps,horizontal_speed_mps,max_tilt_deg,angular_rate_radps,horizontal_drift_m,file
1,0.496,11000,13,11170013,dose_r11000,0,0,11000,0,True,False,12.851351737976074,adaptive_brake,0.0293973237276077,2.783989667892456,0.3596387505531311,0.02113966520547711,0.1075596064329147,0.028222713434330735,0.3055682995535391,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170013.csv
1,0.496,11000,14,11170014,dose_r11000,0,0,11000,0,True,False,12.627667903900146,adaptive_brake,0.0276861060410738,2.859910488128662,0.351904422044754,0.019781701041991374,0.1276506930589676,0.02683471350026951,0.25891519426332776,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170014.csv
1,0.496,11000,15,11170015,dose_r11000,0,0,11000,0,True,False,12.864758014678957,adaptive_brake,0.0246467385441064,2.8800487518310565,0.3516524732112884,0.016959904903520492,0.0893739163875579,0.027600922285050292,0.26222758709058697,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170015.csv
1,0.496,11000,16,11170016,dose_r11000,0,0,11000,0,True,True,12.82491898536682,adaptive_brake,0.0249910689890384,2.8599431514739972,0.3489950299263,0.018976267595119244,0.1025732234120369,0.028418223870922188,0.27859429086220133,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170016.csv
1,0.496,11000,17,11170017,dose_r11000,0,0,11000,0,True,False,13.070683479309082,adaptive_brake,0.0256479103118181,2.8800854682922363,0.3542240858078003,0.018997208699851234,0.1080360189080238,0.026974268217913794,0.2808841851857272,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170017.csv
1,0.496,11000,18,11170018,dose_r11000,0,0,11000,0,True,True,12.924952507019045,adaptive_brake,0.029533177614212,2.9597468376159686,0.3371924757957458,0.018403905970533804,0.2094866335391998,0.025582747989388883,0.26370566102954335,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170018.csv
1,0.496,11000,19,11170019,dose_r11000,0,0,11000,0,True,True,12.80551052093506,adaptive_brake,0.0255247242748737,2.959935903549196,0.340711772441864,0.01604181224758887,0.1729713380336761,0.02585946176750597,0.2787348391936378,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170019.csv
1,0.496,11000,20,11170020,dose_r11000,0,0,11000,0,True,True,12.96738076210022,adaptive_brake,0.02554726973176,2.8609800338745117,0.3417222797870636,0.019479478561706804,0.1203976199030876,0.028915804657173305,0.2603019707342119,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170020.csv
1,0.496,11000,21,11170021,dose_r11000,0,0,11000,0,True,True,12.707373142242432,adaptive_brake,0.0258464161306619,2.7418768405914324,0.3469018340110779,0.02417015185576878,0.1588607430458068,0.028690515008550566,0.2830298674474501,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170021.csv
1,0.496,11000,22,11170022,dose_r11000,0,0,11000,0,True,False,13.025764465332031,adaptive_brake,0.0291482005268335,2.7808496952056867,0.3622132539749145,0.020848686297908574,0.1147656515240669,0.02886125725793028,0.2715712456212745,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170022.csv
1,0.496,11000,23,11170023,dose_r11000,0,0,11000,0,True,False,13.024465799331663,adaptive_brake,0.0257542189210653,2.760119915008543,0.3626236319541931,0.024172265375059548,0.1598103046417236,0.027218428615162795,0.27751454236746664,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170023.csv
1,0.496,11000,24,11170024,dose_r11000,0,0,11000,0,True,False,13.138980865478516,adaptive_brake,0.0298726391047239,2.879020929336548,0.3551054000854492,0.017989055402538583,0.0821375101804733,0.026700970362885268,0.2899380523935934,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170024.csv
1,0.496,11000,25,11170025,dose_r11000,0,0,11000,0,True,True,13.74764347076416,adaptive_brake,0.0251655597239732,3.5020251274108887,0.2469284236431121,0.017454003333292147,0.299441933631897,0.019900661275990283,0.3508926885899741,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170025.csv
1,0.496,11000,26,11170026,dose_r11000,0,0,11000,0,True,False,12.784061670303345,adaptive_brake,0.0278154704719781,2.880061149597168,0.3549054265022278,0.016701082162560624,0.0694112554192543,0.02621493057446377,0.2698993935194259,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170026.csv
1,0.496,11000,27,11170027,dose_r11000,0,0,11000,0,True,False,12.92662477493286,adaptive_brake,0.029789013788104,2.899051427841183,0.3539508283138275,0.018241827638472208,0.1148407980799675,0.023926352460926042,0.25283175741735564,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170027.csv
1,0.496,11000,28,11170028,dose_r11000,0,0,11000,0,True,True,12.884145498275757,adaptive_brake,0.0289504658430814,2.8589415550231934,0.3366832733154297,0.020512327510347362,0.139761745929718,0.026112940887142867,0.2915441281953613,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170028.csv
1,0.496,11000,29,11170029,dose_r11000,0,0,11000,0,True,True,12.89069962501526,adaptive_brake,0.0251429043710231,2.860105752944948,0.3486545383930206,0.019882608425777434,0.1257053911685943,0.026394649364257,0.26423430111778734,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170029.csv
1,0.496,11000,30,11170030,dose_r11000,0,0,11000,0,True,False,12.703357458114624,adaptive_brake,0.0289224330335855,2.7999141216278076,0.3538321852684021,0.02213699027045829,0.1512227207422256,0.02719984889271679,0.2769044137391623,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170030.csv
1,0.496,12000,1,11270001,dose_r12000,0,0,12000,0,True,True,13.00509786605835,adaptive_brake,0.0242947880178689,3.0190746784210223,0.3316808938980102,0.020016919203245085,0.1730453968048095,0.02433525462534789,0.3144010518785827,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r12000_seed11270001.csv
1,0.496,12000,2,11270002,dose_r12000,0,0,12000,0,True,True,13.165441036224363,adaptive_brake,0.0237114746123552,3.080681324005125,0.3274742364883423,0.02013681260178463,0.1869143694639206,0.022149451013802276,0.3296416463228005,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r12000_seed11270002.csv
