file,valid_prefault,invalid_reason,fault_idx,fault_t,fault_z,fault_vz,max_prefault_z,min_prefault_z,rows_prefault
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940028.csv,True,,1480,9.905887365341188,0.7090650200843811,-0.0037292041815817,0.7336228489875793,0.014999259263277,1481
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940029.csv,True,,1477,9.88536548614502,0.7101210951805115,-0.0036975317634642,0.7344343662261963,0.0149992564693093,1478
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940030.csv,True,,1492,9.984477758407593,0.6995355486869812,-0.0037623010575771,0.7237483263015747,0.0149992546066641,1493
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950001.csv,True,,1489,9.964110374450684,0.70265793800354,-0.0036995816044509,0.7270268201828003,0.0149992574006319,1490
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950002.csv,True,,1495,10.004462480545044,0.7339853048324585,-0.0041317059658467,0.7597128748893738,0.0149992536753416,1496
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950003.csv,True,,1474,9.86433243751526,0.7128276824951172,-0.0040202937088906,0.7371073961257935,0.0149992564693093,1475
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950004.csv,True,,1513,10.12548327445984,0.7244219183921814,-0.0036481982097029,0.7501772046089172,0.014999259263277,1514
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950005.csv,True,,1510,10.104330778121948,0.695530891418457,-0.0035003984812647,0.720156729221344,0.0149992574006319,1511
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950006.csv,True,,1507,10.083300828933716,0.726512610912323,-0.0038424138911068,0.7528320550918579,0.0149992536753416,1508
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950007.csv,True,,1468,9.823270082473757,0.7122645378112793,-0.0038086029235273,0.7364845871925354,0.0149992611259222,1469
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950008.csv,True,,1525,10.205881357192991,0.7290580868721008,-0.0039241961203515,0.7552289366722107,0.0149992536753416,1526
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950009.csv,True,,1489,9.965211629867554,0.7272160649299622,-0.0038340715691447,0.7526878118515015,0.0149992536753416,1490
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950010.csv,True,,1483,9.926081895828249,0.7094781398773193,-0.003725427435711,0.7342300415039062,0.0149992583319544,1484
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950011.csv,True,,1525,10.203877449035645,0.7182939648628235,-0.0038783783093094,0.744306206703186,0.0149992564693093,1526
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950012.csv,True,,1501,10.04625654220581,0.6973646879196167,-0.0035913914907723,0.7222870588302612,0.014999259263277,1502
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950013.csv,True,,1526,10.205816745758057,0.7053168416023254,-0.0038531126920133,0.7306637763977051,0.0149992564693093,1527
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950014.csv,True,,1471,9.845440149307253,0.7294328212738037,-0.004251392558217,0.7547464966773987,0.0149992564693093,1472
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950015.csv,True,,1495,10.03224778175354,0.7078622579574585,-0.0036557582207024,0.7318677306175232,0.0149992564693093,1496
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950016.csv,True,,1513,10.124366044998167,0.7296593189239502,-0.003958033863455,0.7556806206703186,0.0149992564693093,1514
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950017.csv,True,,1471,9.84513545036316,0.7267314791679382,-0.0040254220366477,0.7517296075820923,0.0149992536753416,1472
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950018.csv,True,,1498,10.02451229095459,0.7121581435203552,-0.0037138857878744,0.7376833558082581,0.0149992536753416,1499
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950019.csv,True,,1480,9.905229091644289,0.7126968502998352,-0.0040808008052408,0.7373265624046326,0.0149992564693093,1481
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950020.csv,True,,1465,9.806641578674316,0.7087791562080383,-0.004108774010092,0.7323993444442749,0.0149992555379867,1466
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950021.csv,True,,1510,10.104032754898071,0.718357264995575,-0.0038923393003642,0.74372798204422,0.014999259263277,1511
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950022.csv,True,,1480,9.905375719070436,0.7335634231567383,-0.0040045324712991,0.7593374848365784,0.0149992574006319,1481
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950023.csv,True,,1474,9.86796522140503,0.705649197101593,-0.0037411772646009,0.7299352288246155,0.0149992564693093,1475
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950024.csv,True,,1495,10.00645351409912,0.729020357131958,-0.004040571860969,0.7550402283668518,0.0149992564693093,1496
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950025.csv,True,,1513,10.126040935516356,0.7074801921844482,-0.0036792017053812,0.7330870032310486,0.0149992555379867,1514
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950026.csv,True,,1531,10.244902610778809,0.7226489782333374,-0.0039450488984584,0.7487760186195374,0.0149992574006319,1532
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950027.csv,True,,1463,9.784063816070557,0.7148999571800232,-0.0040189535357058,0.7386795878410339,0.014999259263277,1464
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950028.csv,True,,1507,10.083266496658323,0.694695234298706,-0.0038500202354043,0.7187909483909607,0.0149992574006319,1508
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950029.csv,True,,1504,10.065644264221191,0.7219037413597107,-0.0036547945346683,0.7480933666229248,0.0149992546066641,1505
qp_event_allocator_m1_eta0p493_seededfine_cem_m1_eta0p493_seed19950030.csv,True,,1486,9.947142124176024,0.7339915633201599,-0.0039698481559753,0.7598785161972046,0.0149992546066641,1487
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950001.csv,True,,1531,10.243788242340088,0.716343343257904,-0.0037662989925593,0.741983950138092,0.0149992546066641,1532
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950002.csv,True,,1531,10.24360990524292,0.6950581669807434,-0.0034206435084342,0.720159113407135,0.014999259263277,1532
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950003.csv,True,,1471,9.848305463790894,0.7002001404762268,-0.0039546834304928,0.7237797975540161,0.0149992564693093,1472
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950004.csv,True,,1480,9.904619455337524,0.7157381772994995,-0.004050965886563,0.7402210831642151,0.0149992555379867,1481
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950005.csv,True,,1528,10.22590470314026,0.7154163122177124,-0.0038253972306847,0.7412542104721069,0.0149992536753416,1529
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950006.csv,True,,1489,9.963837623596191,0.7127635478973389,-0.0036277447361499,0.7371814846992493,0.014999259263277,1490
