motor,controller,trial_seed,candidate,file,fault_to_contact_s,touchdown_vertical_speed_mps,peak_abs_vz_postfault,mean_abs_vz_postfault,integral_abs_vz_dt,max_motor_pwm_postfault,mean_max_motor_pwm_postfault,mean_motor_m1,mean_motor_m2,mean_motor_m3,mean_motor_m4,safe_touchdown
1,qplite,14980027,opp_m3_10000,qp_event_allocator_m1_eta0p496_seededfine_qplite_m1_eta0p496_seed14980027.csv,2.6610386371612567,0.3745617568492889,0.3745617568492889,0.2530036789586302,0.6750610100220745,38949.0,33553.5775,32218.195,30386.6375,32474.6025,33052.3075,False
1,qplite,14980028,opp_m3_10000,qp_event_allocator_m1_eta0p496_seededfine_qplite_m1_eta0p496_seed14980028.csv,2.699997663497925,0.3692132532596588,0.3692132532596588,0.2521158281605911,0.6824914575019279,38949.0,33869.64039408867,32179.58866995074,31104.064039408866,32444.81280788177,33771.379310344826,False
1,qplite,14980029,opp_m3_10000,qp_event_allocator_m1_eta0p496_seededfine_qplite_m1_eta0p496_seed14980029.csv,2.7009477615356445,0.3715303540229797,0.3715303540229797,0.2538798188737919,0.6876659213430292,38807.0,33660.58374384236,32186.285714285714,30921.504926108373,32426.67733990148,33609.01724137931,False
1,qplite,14980030,opp_m3_10000,qp_event_allocator_m1_eta0p496_seededfine_qplite_m1_eta0p496_seed14980030.csv,2.7622601985931396,0.3594792187213897,0.3594792187213897,0.2486458273391318,0.6881866770345495,38943.0,33738.4843373494,32220.82891566265,30911.142168674698,32542.03373493976,33601.18554216868,False
4,qplite,44980001,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980001.csv,3.1200003623962402,0.3688457012176513,0.3688457012176513,0.22570703798400632,0.7059676135544924,39191.0,33605.275053304904,31246.827292110873,32424.56289978678,33531.10447761194,32218.628997867803,False
4,qplite,44980002,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980002.csv,3.040051221847534,0.3556917905807495,0.3556917905807495,0.21900541278028238,0.6670576583506902,39001.0,33536.24070021882,30916.09409190372,32499.507658643324,33182.531728665206,32249.71553610503,False
4,qplite,44980003,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980003.csv,3.019970417022705,0.385642796754837,0.385642796754837,0.22713211826192387,0.6873537288326865,39477.0,33681.34140969163,31325.125550660792,32392.43832599119,33581.69823788546,32222.041850220263,False
4,qplite,44980004,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980004.csv,3.1210176944732666,0.3572379052639007,0.3572379052639007,0.2162961213073052,0.6766914485107302,39457.0,33628.057569296376,31047.554371002134,32521.584221748402,33366.79104477612,32261.00852878465,False
4,qplite,44980005,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980005.csv,3.1000101566314697,0.364715039730072,0.364715039730072,0.22532957702647302,0.7000024578628078,39287.0,33601.577253218886,31267.242489270386,32422.650214592275,33497.74892703863,32230.231759656654,False
4,qplite,44980006,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980006.csv,3.0989999771118164,0.3802426159381866,0.3802426159381866,0.22667246652854997,0.7038032828789056,39267.0,33515.02789699571,30894.472103004293,32479.497854077254,33147.36051502146,32242.446351931332,False
4,qplite,44980007,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980007.csv,3.0398972034454346,0.3707501590251922,0.3707501590251922,0.2270954961886454,0.692195217119849,39273.0,33528.53610503282,31139.678336980305,32452.181619256018,33430.64113785558,32200.04157549234,False
4,qplite,44980008,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980008.csv,3.0211815834045392,0.3684134483337402,0.3684134483337402,0.2266206588598157,0.6860719336239481,39069.0,33454.867841409694,30821.942731277533,32473.94713656388,33109.23788546256,32231.202643171808,False
4,qplite,44980009,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980009.csv,3.101912736892702,0.364509105682373,0.364509105682373,0.22175425675831528,0.6898670988930748,39447.0,33563.96995708154,30875.78540772532,32474.321888412018,33209.11587982833,32261.755364806868,False
4,qplite,44980010,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980010.csv,3.13881826400757,0.3589378893375397,0.3589378893375397,0.22243024311344123,0.6993558159839279,39297.0,33570.15677966102,31124.67161016949,32535.387711864405,33425.095338983054,32244.39194915254,False
4,qplite,44980011,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980011.csv,3.078972578048706,0.3735524415969848,0.3735524415969848,0.2263086814896986,0.6984614129927269,39145.0,33484.39308855292,30837.48596112311,32450.49244060475,33135.40820734341,32252.21382289417,False
4,qplite,44980012,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980012.csv,3.13960599899292,0.3670591115951538,0.3670591115951538,0.2242011864653836,0.7058896508028206,39219.0,33650.745762711864,31320.56779661017,32461.36440677966,33591.292372881355,32207.194915254237,False
4,qplite,44980013,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980013.csv,3.0399763584136963,0.3584761917591095,0.3584761917591095,0.2215743378855296,0.6751512145160297,39549.0,33653.833698030634,31190.984682713348,32468.95842450766,33559.21225382932,32215.684901531728,False
4,qplite,44980014,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980014.csv,3.1610219478607178,0.360552042722702,0.360552042722702,0.2220634488045777,0.7038360376171242,39255.0,33601.54315789474,31282.755789473686,32446.823157894738,33542.30947368421,32212.736842105263,False
4,qplite,44980015,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980015.csv,3.1396920680999756,0.3726095557212829,0.3726095557212829,0.2226651303166271,0.7006786460782204,39501.0,33516.74152542373,31163.313559322032,32426.67372881356,33397.94491525424,32217.01059322034,False
4,qplite,44980016,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980016.csv,3.3804578781127947,0.3288471102714538,0.3288471102714538,0.20327051559336645,0.6887425261724163,39409.0,33767.9468503937,31120.501968503937,32537.02559055118,33720.72244094488,32237.370078740158,True
4,qplite,44980017,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980017.csv,3.1046524047851562,0.3737716674804687,0.3737716674804687,0.2230970192592703,0.6942802609493441,39109.0,33387.907725321886,30594.364806866954,32476.957081545064,32943.06008583691,32265.15236051502,False
4,qplite,44980018,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980018.csv,3.120177507400511,0.3571317195892334,0.3571317195892334,0.21764742758528177,0.68049031285119,39395.0,33612.32835820896,31067.68017057569,32452.494669509593,33404.127931769726,32251.8144989339,False
4,qplite,44980019,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980019.csv,3.2196033000946045,0.3629785478115082,0.3629785478115082,0.2169297165602969,0.6998773149524884,39201.0,33457.26652892562,30873.221074380166,32535.510330578512,33168.479338842975,32262.913223140495,False
4,qplite,44980020,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980020.csv,3.1218554973602277,0.35777348279953,0.35777348279953,0.2202381342540243,0.6892017732894089,39617.0,33669.859275053306,31314.897654584223,32483.899786780385,33625.20469083155,32224.45842217484,False
4,qplite,44980021,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980021.csv,3.0812528133392334,0.3452467918395996,0.3452467918395996,0.21595337370774642,0.6668078044037044,39069.0,33453.105831533474,30854.913606911447,32529.725701943844,33188.07559395248,32253.695464362852,True
4,qplite,44980022,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980022.csv,3.059937477111818,0.3502519130706787,0.3502519130706787,0.2192252282448032,0.6722889987395319,39097.0,33356.92608695652,30504.291304347826,32450.165217391303,32828.68260869565,32257.97391304348,False
4,qplite,44980023,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980023.csv,3.0604946613311768,0.3611603081226349,0.3611603081226349,0.22470410644157748,0.6892073816476614,39347.0,33780.74130434782,31455.710869565217,32429.236956521738,33737.35434782608,32207.391304347828,False
4,qplite,44980024,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980024.csv,3.040027856826784,0.3666402101516723,0.3666402101516723,0.22402152533111055,0.682070391574418,39187.0,33501.396061269144,30820.010940919037,32536.540481400436,33131.37636761488,32273.647702407,False
4,qplite,44980025,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980025.csv,3.1401515007019043,0.3460095524787903,0.3460095524787903,0.212674982143345,0.6693897987870766,39197.0,33540.938559322036,30920.601694915254,32522.241525423728,33279.34322033898,32261.75,True
4,qplite,44980026,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980026.csv,3.118962287902832,0.3478580713272095,0.3478580713272095,0.21719579614385137,0.6790551227088671,39557.0,33600.432835820895,31078.837953091683,32442.215351812367,33477.45202558635,32224.036247334756,True
4,qplite,44980027,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980027.csv,3.178615570068361,0.358132541179657,0.358132541179657,0.22212900964360077,0.7079107700232986,39473.0,33513.512552301254,31051.16108786611,32512.70920502092,33360.08158995816,32204.78242677824,False
4,qplite,44980028,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980028.csv,3.181056737899782,0.3571207821369171,0.3571207821369171,0.21912433957755253,0.6974486012355204,39269.0,33615.50943396227,31301.953878406708,32488.461215932915,33563.06498951782,32231.446540880504,False
4,qplite,44980029,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980029.csv,3.2791898250579816,0.3509350121021271,0.3509350121021271,0.21286040986226928,0.6993812765308478,39567.0,33653.622718052735,31243.350912778904,32562.255578093307,33522.62880324544,32273.53752535497,False
4,qplite,44980030,opp_m2_10000,qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980030.csv,3.181003570556639,0.3477805554866791,0.3477805554866791,0.21512805951163017,0.6860321008990351,39171.0,33625.4769874477,31234.02092050209,32462.958158995814,33584.30125523012,32217.60460251046,True
