condition_id,parameter,factor,plant_sha256,controller,controller_order,motor,eta,rep,trial_seed,protocol_id,experiment_protocol_id,tag,ic_protocol,internal_controller,source_csv,row_count,allocator_config,selected_candidate,r1,r2,r3,r4,fault_z,fault_vz,valid_prefault,contact_found,contact_t,contact_phase,vertical_speed_mps,horizontal_speed_mps,max_tilt_deg,max_angular_rate_radps,max_horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,tilt_ok,angular_rate_ok,drift_ok,safe_touchdown
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,1,2,0.496000,21,63400021,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400021,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400021.csv,4215,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6963165402412415,-0.0034469454549252987,True,True,15.25175929069519,adaptive_brake,0.3283931016921997,0.008148911601793266,0.10512719303369522,0.30280254019644304,0.020446798790080694,True,True,True,True,True,True
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,2,2,0.496000,21,63400021,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400021,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_cem_eta0p496_seed63400021.csv,4215,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.6962130665779114,-0.003736394690349698,True,True,14.124486684799194,adaptive_brake,0.3455762267112732,0.015856960505118423,8.510324478149414,1.554717461977498,0.33403806230649563,True,True,True,False,True,False
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,1,2,0.496000,22,63400022,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400022,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_cem_eta0p496_seed63400022.csv,4164,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7182255983352661,-0.004111347254365683,True,True,13.704772233963013,adaptive_brake,0.365997850894928,0.015886597731547512,8.465224266052246,1.5540689366898037,0.31848161658708374,False,True,True,False,True,False
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,2,2,0.496000,22,63400022,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400022,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400022.csv,4161,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7181787490844727,-0.004047519061714411,True,True,14.98544454574585,adaptive_brake,0.33459895849227905,0.008073911331348476,0.10370808839797974,0.30149800913441954,0.02152820514366514,True,True,True,True,True,True
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,1,2,0.496000,23,63400023,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400023,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400023.csv,4209,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7026537656784058,-0.0036660388577729464,True,True,15.348209142684937,adaptive_brake,0.32141122221946716,0.008024016593517834,0.10308685898780823,0.286581861740011,0.020368807942408577,True,True,True,True,True,True
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,2,2,0.496000,23,63400023,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400023,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_cem_eta0p496_seed63400023.csv,4209,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7026438117027283,-0.0037042524199932814,True,True,14.034723997116089,adaptive_brake,0.3572458326816559,0.01601954857576895,8.517830848693848,1.5448324023833402,0.32636988894539337,False,True,True,False,True,False
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,1,2,0.496000,24,63400024,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400024,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_cem_eta0p496_seed63400024.csv,4224,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.697722315788269,-0.0035849851556122303,True,True,13.90505838394165,adaptive_brake,0.3728327453136444,0.018730970107444615,8.47352123260498,1.5459822838185326,0.3095056881773916,False,True,True,False,True,False
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,2,2,0.496000,24,63400024,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400024,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400024.csv,4221,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6977893710136414,-0.0034121698699891567,True,True,15.328400611877441,adaptive_brake,0.32471969723701477,0.007784282610463858,0.11791893094778061,0.303740676133471,0.021388268957195578,True,True,True,True,True,True
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,1,2,0.496000,25,63400025,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400025,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400025.csv,4224,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7141396999359131,-0.0038721493910998106,True,True,15.429219484329224,adaptive_brake,0.331258088350296,0.007712423950497867,0.1110977903008461,0.3015589432660887,0.020468350621374087,True,True,True,True,True,True
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,2,2,0.496000,25,63400025,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400025,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_cem_eta0p496_seed63400025.csv,4227,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7140976786613464,-0.00387020455673337,True,True,14.185805559158325,adaptive_brake,0.3544343113899231,0.014419768850446723,8.520027160644531,1.5556049168259516,0.3190673882225552,False,True,True,False,True,False
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,1,2,0.496000,26,63400026,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400026,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_cem_eta0p496_seed63400026.csv,4221,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7280139327049255,-0.0038477617781609297,True,True,14.145737648010254,adaptive_brake,0.3736213147640228,0.015849852818045258,8.535322189331055,1.5640787747677583,0.3225157885565133,False,True,True,False,True,False
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,2,2,0.496000,26,63400026,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400026,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400026.csv,4221,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7281381487846375,-0.0036707469262182713,True,True,15.442934036254883,adaptive_brake,0.3277151584625244,0.008033054358236015,0.10087385028600693,0.2898145939708985,0.019223453708027662,True,True,True,True,True,True
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,1,2,0.496000,27,63400027,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400027,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400027.csv,4200,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6976824998855591,-0.0037149630952626467,True,True,15.224149703979492,adaptive_brake,0.32226842641830444,0.007649880044934886,0.10842442512512207,0.29086451736691415,0.02276726860005942,True,True,True,True,True,True
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,2,2,0.496000,27,63400027,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400027,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_cem_eta0p496_seed63400027.csv,4200,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.6977643966674805,-0.0037713157944381237,True,True,14.070196866989136,adaptive_brake,0.35022130608558655,0.01576205382428072,8.510381698608398,1.5515706341329694,0.33735832644775626,False,True,True,False,True,False
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,1,2,0.496000,28,63400028,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400028,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_cem_eta0p496_seed63400028.csv,4194,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.6966361999511719,-0.003909571096301079,True,True,13.964295864105225,adaptive_brake,0.35873815417289734,0.015537702530110862,8.474032402038574,1.5690223340699783,0.325579214582175,False,True,True,False,True,False
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,2,2,0.496000,28,63400028,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400028,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400028.csv,4194,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6967418193817139,-0.003623411525040865,True,True,15.165405988693237,adaptive_brake,0.31909188628196716,0.0076985101025748995,0.12095832079648972,0.2951413909861307,0.02016349583012303,True,True,True,True,True,True
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,1,2,0.496000,29,63400029,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400029,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400029.csv,4194,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7224026322364807,-0.00381152774207294,True,True,15.184118032455444,adaptive_brake,0.33951449394226074,0.0079238423354251,0.1042705774307251,0.29662383194827135,0.021739358034998074,True,True,True,True,True,True
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,2,2,0.496000,29,63400029,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400029,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_cem_eta0p496_seed63400029.csv,4194,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7223276495933533,-0.004057274665683508,True,True,14.245252132415771,adaptive_brake,0.34991201758384705,0.015513573042723867,8.449851036071777,1.559448940164309,0.3556778775407869,True,True,True,False,True,False
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,cem,1,2,0.496000,30,63400030,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_cem_eta0p496_seed63400030,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_cem_eta0p496_seed63400030.csv,4221,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7247371077537537,-0.0038779948372393847,True,True,14.10942816734314,adaptive_brake,0.3631807267665863,0.015492772734763344,8.489291191101074,1.5516008400138583,0.32086687872728387,False,True,True,False,True,False
motor_time_constant_plus10,motor_time_constant,1.10,9e43b2b8c92f584794c999a71613fc20d5fce76ea5113329771be78b48a42c0b,pinv,2,2,0.496000,30,63400030,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400030,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_motor_time_constant_plus10_pinv_eta0p496_seed63400030.csv,4221,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7247718572616577,-0.0039307777769863605,True,True,15.346051454544067,adaptive_brake,0.3350316286087036,0.007309931471359811,0.1085837334394455,0.30047003892443286,0.0237325958057023,True,True,True,True,True,True
thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,1,63400001,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400001,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400001.csv,4179,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7139467597007751,-0.004198108799755573,True,True,15.105867862701416,adaptive_brake,0.3316555321216583,0.00785471321473152,0.10074231773614883,0.2908178394998867,0.022137880125361328,True,True,True,True,True,True
thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,1,63400001,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400001,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400001.csv,4179,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7139548063278198,-0.004088270477950573,True,True,13.94433331489563,adaptive_brake,0.3560298681259155,0.014336637328087586,8.473310470581055,1.5597472941034947,0.3273442661799503,False,True,True,False,True,False
thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,1,2,0.496000,2,63400002,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400002,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400002.csv,4203,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7104852199554443,-0.0037423092871904373,True,True,13.94377589225769,adaptive_brake,0.3607156574726105,0.01646185927642761,8.450897216796875,1.5651973291772627,0.3228661486370345,False,True,True,False,True,False
thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,2,2,0.496000,2,63400002,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400002,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400002.csv,4200,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7104843258857727,-0.0036976675037294626,True,True,15.29178500175476,adaptive_brake,0.32962602376937866,0.007808960836854786,0.1087971180677414,0.2823461213131371,0.021964807924846553,True,True,True,True,True,True
thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,3,63400003,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400003,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400003.csv,4191,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.733240008354187,-0.0038966697175055742,True,True,15.264358043670654,adaptive_brake,0.3364255130290985,0.007753393391892585,0.10471409559249878,0.2887000613908453,0.018804798277399837,True,True,True,True,True,True
thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,3,63400003,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400003,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400003.csv,4191,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.733227550983429,-0.0038500167429447174,True,True,13.78313946723938,adaptive_brake,0.38320112228393555,0.01658153879011927,8.492815971374512,1.5321450462083566,0.30781263859223656,False,True,True,False,True,False
thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,1,2,0.496000,4,63400004,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400004,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400004.csv,4227,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7277984619140625,-0.00385462399572134,True,True,14.164382934570312,adaptive_brake,0.37465700507164,0.01540840866482469,8.411201477050781,1.5375358265992005,0.31961802441117976,False,True,True,False,True,False
thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,2,2,0.496000,4,63400004,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400004,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400004.csv,4227,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7279075384140015,-0.0037658819928765297,True,True,15.485771179199219,adaptive_brake,0.33344149589538574,0.0070669281546176235,0.117868572473526,0.28935453618484747,0.022536504434662652,True,True,True,True,True,True
thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,5,63400005,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400005,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400005.csv,4224,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7324886918067932,-0.00380888138897717,True,True,15.469785213470459,adaptive_brake,0.33995869755744934,0.007343147071007123,0.10866010189056396,0.28988584848088994,0.021888235028646494,True,True,True,True,True,True
thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,5,63400005,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400005,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400005.csv,4224,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7325580716133118,-0.004064610227942467,True,True,14.123739004135132,adaptive_brake,0.369811087846756,0.01621060571656459,8.446904182434082,1.5170017501562043,0.32508627235782855,False,True,True,False,True,False
thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,1,2,0.496000,6,63400006,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400006,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400006.csv,4215,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7301887273788452,-0.00394016457721591,True,True,14.063181161880493,adaptive_brake,0.3746547996997833,0.014338828513000057,8.421841621398926,1.5577444860430796,0.30740611376248245,False,True,True,False,True,False
thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,2,2,0.496000,6,63400006,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400006,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400006.csv,4215,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7301201224327087,-0.0036721141077578068,True,True,15.449393033981323,adaptive_brake,0.3303389847278595,0.007449942417135226,0.1173781305551529,0.28658182213723604,0.020669386856438588,True,True,True,True,True,True
thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,pinv,1,2,0.496000,7,63400007,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400007,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_thrust_to_torque_ratio_minus10_pinv_eta0p496_seed63400007.csv,4230,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7165584564208984,-0.0039693196304142475,True,True,15.443271398544312,adaptive_brake,0.33623775839805603,0.00773317700892529,0.10654177516698837,0.291668932560687,0.021744436458405545,True,True,True,True,True,True
thrust_to_torque_ratio_minus10,thrust_to_torque_ratio,0.90,1f975f34ca73ad719392ba5304996066a0a78f66d7fbce821548741a61567699,cem,2,2,0.496000,7,63400007,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400007,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_thrust_to_torque_ratio_minus10_cem_eta0p496_seed63400007.csv,4230,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7166643142700195,-0.00361917307600379,True,True,14.124584436416626,adaptive_brake,0.363089382648468,0.016967187397180943,8.462061882019043,1.5416093107338595,0.32628721388399395,False,True,True,False,True,False
