condition_index,condition_id,parameter,factor,plant_sha256,controller,controller_order,motor,eta,rep,trial_seed,protocol_id,experiment_protocol_id,tag
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,cem,1,2,0.496000,14,63400014,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_cem_eta0p496_seed63400014
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,pinv,2,2,0.496000,14,63400014,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_pinv_eta0p496_seed63400014
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,pinv,1,2,0.496000,15,63400015,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_pinv_eta0p496_seed63400015
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,cem,2,2,0.496000,15,63400015,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_cem_eta0p496_seed63400015
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,cem,1,2,0.496000,16,63400016,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_cem_eta0p496_seed63400016
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,pinv,2,2,0.496000,16,63400016,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_pinv_eta0p496_seed63400016
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,pinv,1,2,0.496000,17,63400017,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_pinv_eta0p496_seed63400017
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,cem,2,2,0.496000,17,63400017,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_cem_eta0p496_seed63400017
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,cem,1,2,0.496000,18,63400018,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_cem_eta0p496_seed63400018
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,pinv,2,2,0.496000,18,63400018,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_pinv_eta0p496_seed63400018
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,pinv,1,2,0.496000,19,63400019,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_pinv_eta0p496_seed63400019
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,cem,2,2,0.496000,19,63400019,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_cem_eta0p496_seed63400019
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,cem,1,2,0.496000,20,63400020,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_cem_eta0p496_seed63400020
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,pinv,2,2,0.496000,20,63400020,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_pinv_eta0p496_seed63400020
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,pinv,1,2,0.496000,21,63400021,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_pinv_eta0p496_seed63400021
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,cem,2,2,0.496000,21,63400021,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_cem_eta0p496_seed63400021
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,cem,1,2,0.496000,22,63400022,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_cem_eta0p496_seed63400022
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,pinv,2,2,0.496000,22,63400022,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_pinv_eta0p496_seed63400022
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,pinv,1,2,0.496000,23,63400023,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_pinv_eta0p496_seed63400023
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,cem,2,2,0.496000,23,63400023,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_cem_eta0p496_seed63400023
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,cem,1,2,0.496000,24,63400024,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_cem_eta0p496_seed63400024
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,pinv,2,2,0.496000,24,63400024,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_pinv_eta0p496_seed63400024
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,pinv,1,2,0.496000,25,63400025,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_pinv_eta0p496_seed63400025
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,cem,2,2,0.496000,25,63400025,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_cem_eta0p496_seed63400025
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,cem,1,2,0.496000,26,63400026,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_cem_eta0p496_seed63400026
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,pinv,2,2,0.496000,26,63400026,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_pinv_eta0p496_seed63400026
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,pinv,1,2,0.496000,27,63400027,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_pinv_eta0p496_seed63400027
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,cem,2,2,0.496000,27,63400027,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_cem_eta0p496_seed63400027
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,cem,1,2,0.496000,28,63400028,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_cem_eta0p496_seed63400028
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,pinv,2,2,0.496000,28,63400028,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_pinv_eta0p496_seed63400028
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,pinv,1,2,0.496000,29,63400029,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_pinv_eta0p496_seed63400029
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,cem,2,2,0.496000,29,63400029,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_cem_eta0p496_seed63400029
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,cem,1,2,0.496000,30,63400030,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_cem_eta0p496_seed63400030
4,thrust_coefficient_minus10,thrust_coefficient,0.90,cc3905baa62024ad88f7af07d23f3de313b8a850d9af2dfeef9ddc8e82b33c77,pinv,2,2,0.496000,30,63400030,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_minus10_pinv_eta0p496_seed63400030
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,1,2,0.496000,1,63400001,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400001
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,2,2,0.496000,1,63400001,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400001
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,1,2,0.496000,2,63400002,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400002
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,2,2,0.496000,2,63400002,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400002
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,1,2,0.496000,3,63400003,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400003
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,2,2,0.496000,3,63400003,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400003
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,1,2,0.496000,4,63400004,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400004
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,2,2,0.496000,4,63400004,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400004
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,1,2,0.496000,5,63400005,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400005
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,2,2,0.496000,5,63400005,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400005
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,1,2,0.496000,6,63400006,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400006
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,2,2,0.496000,6,63400006,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400006
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,1,2,0.496000,7,63400007,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400007
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,2,2,0.496000,7,63400007,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400007
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,1,2,0.496000,8,63400008,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400008
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,2,2,0.496000,8,63400008,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400008
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,1,2,0.496000,9,63400009,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400009
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,2,2,0.496000,9,63400009,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400009
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,1,2,0.496000,10,63400010,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400010
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,2,2,0.496000,10,63400010,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400010
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,1,2,0.496000,11,63400011,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400011
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,2,2,0.496000,11,63400011,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400011
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,1,2,0.496000,12,63400012,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400012
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,2,2,0.496000,12,63400012,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400012
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,1,2,0.496000,13,63400013,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400013
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,2,2,0.496000,13,63400013,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400013
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,1,2,0.496000,14,63400014,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400014
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,2,2,0.496000,14,63400014,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400014
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,1,2,0.496000,15,63400015,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400015
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,2,2,0.496000,15,63400015,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400015
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,1,2,0.496000,16,63400016,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400016
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,2,2,0.496000,16,63400016,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400016
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,1,2,0.496000,17,63400017,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400017
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,2,2,0.496000,17,63400017,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400017
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,1,2,0.496000,18,63400018,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400018
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,2,2,0.496000,18,63400018,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400018
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,1,2,0.496000,19,63400019,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400019
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,2,2,0.496000,19,63400019,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400019
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,1,2,0.496000,20,63400020,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400020
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,2,2,0.496000,20,63400020,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400020
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,1,2,0.496000,21,63400021,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400021
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,2,2,0.496000,21,63400021,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400021
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,1,2,0.496000,22,63400022,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400022
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,2,2,0.496000,22,63400022,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400022
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,1,2,0.496000,23,63400023,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400023
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,2,2,0.496000,23,63400023,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400023
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,1,2,0.496000,24,63400024,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400024
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,2,2,0.496000,24,63400024,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400024
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,1,2,0.496000,25,63400025,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400025
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,2,2,0.496000,25,63400025,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400025
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,1,2,0.496000,26,63400026,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400026
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,2,2,0.496000,26,63400026,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400026
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,1,2,0.496000,27,63400027,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400027
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,2,2,0.496000,27,63400027,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400027
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,1,2,0.496000,28,63400028,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400028
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,2,2,0.496000,28,63400028,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400028
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,pinv,1,2,0.496000,29,63400029,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_pinv_eta0p496_seed63400029
5,thrust_coefficient_plus10,thrust_coefficient,1.10,5d7069c284d7fd50362ca5bcbefc206fbdfca04f81fccca027aab46f42444fc3,cem,2,2,0.496000,29,63400029,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_thrust_coefficient_plus10_cem_eta0p496_seed63400029
