motor,eta,protocol_id,trial_seed,controller,allocator_config,rows,actual_fault_t,post_fault_rows,active_post_fault_rows,contact_found,safe_touchdown,contact_t,fault_to_contact_s,contact_phase,vertical_speed_mps,vertical_speed_margin_mps,horizontal_speed_mps,max_tilt_deg,angular_rate_radps,horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,roll_pitch_ok,angular_rate_ok,drift_ok,fault_motor_allocation,expected_applied_pwm,logged_applied_pwm,pinv_active_mask,pinv_err_thrust,pinv_err_yaw,pinv_objective,summary_file
4,0.496,seeded_ic_v1,44980008,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4185,9.945624113082886,2700,2613,True,False,14.28573226928711,4.340108156204224,adaptive_brake,0.3737972378730774,-0.023797237873077415,0.008919682708802001,0.034715861082077026,0.08844958957380179,0.01779923132531195,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980008_summary.csv
4,0.496,seeded_ic_v1,44980009,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4230,10.245916366577148,2700,2616,True,False,14.564851760864258,4.318935394287109,adaptive_brake,0.3747914135456085,-0.024791413545608543,0.009029856365141985,0.0323711633682251,0.08633920437368942,0.06089351881901439,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980009_summary.csv
4,0.496,seeded_ic_v1,44980010,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4167,9.823866844177246,2700,2610,True,False,14.124840259552002,4.300973415374756,adaptive_brake,0.38209566473960876,-0.03209566473960879,0.008699460728946864,0.04825450852513313,0.0895854262440099,0.03767335566273726,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980010_summary.csv
4,0.496,seeded_ic_v1,44980011,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4221,10.185449361801147,2700,2613,True,False,14.626667976379395,4.441218614578247,adaptive_brake,0.3661099970340729,-0.016109997034072898,0.008855797424002054,0.013277634978294373,0.08139232589510302,0.037857110659324275,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406528.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980011_summary.csv
4,0.496,seeded_ic_v1,44980012,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4167,9.825654983520508,2700,2610,True,False,14.266331911087036,4.440676927566528,adaptive_brake,0.3757936358451843,-0.02579363584518435,0.009617010785229618,0.001118905027396977,0.08316085177253504,0.007173684118687009,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406720.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980012_summary.csv
4,0.496,seeded_ic_v1,44980013,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4227,10.223773002624512,2700,2622,True,False,14.503722906112671,4.279949903488159,adaptive_brake,0.37521806359291077,-0.02521806359291079,0.008851324312431557,0.046721771359443665,0.0866998970158349,0.003772288474177102,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980013_summary.csv
4,0.496,seeded_ic_v1,44980014,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4161,9.786217212677002,2700,2619,True,False,14.16468596458435,4.378468751907349,adaptive_brake,0.38069969415664673,-0.03069969415664675,0.009276477261098192,0.021931873634457588,0.08731867082701546,0.04485507871926534,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980014_summary.csv
4,0.496,seeded_ic_v1,44980015,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4176,9.89187240600586,2700,2619,True,False,14.270249605178833,4.378377199172974,adaptive_brake,0.3781280815601349,-0.02812808156013491,0.009521282987646488,0.017573073506355286,0.07992938877059085,0.018625436408786007,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980015_summary.csv
4,0.496,seeded_ic_v1,44980016,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4212,10.127102136611938,2700,2604,True,False,14.468257427215576,4.341155290603638,adaptive_brake,0.3744601309299469,-0.02446013092994692,0.009525830972346142,0.025247279554605484,0.08530763465357379,0.03901141615605306,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980016_summary.csv
4,0.496,seeded_ic_v1,44980017,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4185,9.946429014205933,2700,2607,True,False,14.225258827209473,4.27882981300354,adaptive_brake,0.3849601745605469,-0.0349601745605469,0.009631128895851814,0.03037419356405735,0.08567566042049127,0.013959758131041826,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980017_summary.csv
4,0.496,seeded_ic_v1,44980018,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4194,9.99519968032837,2702,2625,True,False,14.372338056564331,4.377138376235962,adaptive_brake,0.3647366464138031,-0.014736646413803123,0.009077744087948685,0.019968217238783836,0.0846785737803842,0.05220902357780809,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980018_summary.csv
4,0.496,seeded_ic_v1,44980019,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4227,10.2245032787323,2700,2616,True,False,14.526453495025635,4.301950216293335,adaptive_brake,0.38803911209106445,-0.038039112091064475,0.009166393711646474,0.04331769794225693,0.08433154489467853,0.026230616675767374,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406528.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980019_summary.csv
4,0.496,seeded_ic_v1,44980020,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4182,9.927984237670898,2700,2610,True,False,14.328017473220825,4.400033235549927,adaptive_brake,0.3635251522064209,-0.01352515220642092,0.009218765357836316,0.022210653871297836,0.08599345621995569,0.022399313516469604,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980020_summary.csv
4,0.496,seeded_ic_v1,44980021,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4173,9.865469932556152,2700,2610,True,False,14.204456567764282,4.33898663520813,adaptive_brake,0.36391863226890564,-0.013918632268905662,0.009274038704578142,0.030530067160725594,0.08635617533870868,0.01420087717579717,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980021_summary.csv
4,0.496,seeded_ic_v1,44980022,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4230,10.24514389038086,2700,2613,True,False,14.545157194137573,4.300013303756714,adaptive_brake,0.362041175365448,-0.01204117536544802,0.00909196069677858,0.03240228816866875,0.08846062285068898,0.015204803426218765,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980022_summary.csv
4,0.496,seeded_ic_v1,44980023,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4170,9.853915452957153,2700,2613,True,False,14.13382863998413,4.2799131870269775,adaptive_brake,0.38277754187583923,-0.032777541875839256,0.009160679381847522,0.0453697144985199,0.08424350150451447,0.01306579929529889,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980023_summary.csv
4,0.496,seeded_ic_v1,44980024,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4197,10.027580976486206,2700,2616,True,False,14.36740756034851,4.339826583862305,adaptive_brake,0.36468803882598877,-0.014688038825988792,0.008753166511772319,0.03168261796236038,0.08581417491316,0.04630404855609278,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980024_summary.csv
4,0.496,seeded_ic_v1,44980025,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4182,9.947865009307861,2697,2610,True,False,14.187664270401001,4.23979926109314,adaptive_brake,0.37624022364616394,-0.026240223646163963,0.00900269347699198,0.04309554398059845,0.08748100871980036,0.035471849445653146,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980025_summary.csv
4,0.496,seeded_ic_v1,44980026,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4206,10.08533239364624,2700,2613,True,False,14.465215921401978,4.379883527755737,adaptive_brake,0.3637312054634094,-0.013731205463409446,0.008921037625829301,0.031112253665924072,0.08905546922007257,0.021467021755220732,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980026_summary.csv
4,0.496,seeded_ic_v1,44980027,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4188,9.96321153640747,2700,2610,True,False,14.325260162353516,4.362048625946045,adaptive_brake,0.37994682788848877,-0.029946827888488792,0.008784710739217577,0.03186916559934616,0.0820960446326858,0.03450749811453714,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980027_summary.csv
4,0.496,seeded_ic_v1,44980028,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4167,9.8236665725708,2700,2616,True,False,14.163641691207886,4.339975118637085,adaptive_brake,0.3788995146751404,-0.028899514675140403,0.009129212419634386,0.028619294986128807,0.09044050616021952,0.025544302527971775,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980028_summary.csv
4,0.496,seeded_ic_v1,44980029,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4206,10.086179733276367,2700,2622,True,False,14.465511798858643,4.379332065582275,adaptive_brake,0.37620511651039124,-0.026205116510391258,0.008877101763423488,0.02625250071287155,0.08627002260922984,0.013580356254259062,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980029_summary.csv
4,0.496,seeded_ic_v1,44980030,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4173,9.865356683731079,2700,2607,True,False,14.207456350326538,4.342099666595459,adaptive_brake,0.3709125816822052,-0.020912581682205222,0.009183942694128111,0.024029625579714775,0.08206831966380908,0.04165014433902812,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406528.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980030_summary.csv
