configuration,motor,trial_seed,source_csv,rows,actual_fault_t,fault_z,fault_vz,contact_found,contact_t,fault_to_contact_s,safe_touchdown,vertical_speed_mps,vertical_speed_margin_mps,horizontal_speed_mps,max_tilt_deg,angular_rate_radps,horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,roll_pitch_ok,angular_rate_ok,drift_ok
cem_tuned,1,14980019,logs/qp_event_allocator_m1_eta0p496_seededfine_cem_m1_eta0p496_seed14980019.csv,4203,10.074565887451172,0.7057898044586182,-0.004050149116665125,True,13.215275764465332,3.14070987701416,True,0.3283620774745941,0.02163792252540586,0.01988307828628582,0.17697997391223907,0.023868308719601317,0.3003043984578331,True,True,True,True,True
cem_tuned,1,14980020,logs/qp_event_allocator_m1_eta0p496_seededfine_cem_m1_eta0p496_seed14980020.csv,4221,10.188201427459717,0.7170262932777405,-0.003767825197428465,True,13.347963571548462,3.159762144088745,True,0.3259156346321106,0.024084365367889382,0.01937436636565573,0.18084387481212616,0.023857640637435906,0.2816519473827538,True,True,True,True,True
cem_tuned,1,14980021,logs/qp_event_allocator_m1_eta0p496_seededfine_cem_m1_eta0p496_seed14980021.csv,4227,10.248127460479736,0.7293688654899597,-0.0036078854463994503,True,13.329042434692383,3.0809149742126465,True,0.34952759742736816,0.00047240257263181373,0.01965964452223364,0.1528991311788559,0.02340249351310449,0.3005254690881173,True,True,True,True,True
cem_tuned,1,14980022,logs/qp_event_allocator_m1_eta0p496_seededfine_cem_m1_eta0p496_seed14980022.csv,4206,10.130311489105225,0.7144614458084106,-0.003607518505305052,True,13.271464586257935,3.14115309715271,True,0.3262304961681366,0.02376950383186338,0.01957582999209447,0.20373483002185822,0.02344495903544394,0.3380873943623687,True,True,True,True,True
cem_tuned,1,14980023,logs/qp_event_allocator_m1_eta0p496_seededfine_cem_m1_eta0p496_seed14980023.csv,4176,9.883751153945923,0.7208214402198792,-0.004149886313825846,True,13.024786233901978,3.1410350799560547,True,0.3387431204319,0.011256879568099953,0.01913282327710514,0.16841666400432587,0.02287181321430916,0.28941772545133365,True,True,True,True,True
cem_tuned,1,14980024,logs/qp_event_allocator_m1_eta0p496_seededfine_cem_m1_eta0p496_seed14980024.csv,4206,10.085160732269287,0.6940921545028687,-0.003699329448863864,True,13.144100189208984,3.0589394569396973,True,0.32753095030784607,0.02246904969215391,0.022565506430389765,0.23870782554149628,0.022960603379432617,0.354337375026351,True,True,True,True,True
cem_tuned,1,14980025,logs/qp_event_allocator_m1_eta0p496_seededfine_cem_m1_eta0p496_seed14980025.csv,4224,10.232786655426025,0.7090657949447632,-0.0034784600138664246,True,13.374584913253784,3.141798257827759,True,0.3232118785381317,0.026788121461868264,0.01882291484183463,0.1730213463306427,0.02221095193624165,0.31001572682445905,True,True,True,True,True
cem_tuned,1,14980026,logs/qp_event_allocator_m1_eta0p496_seededfine_cem_m1_eta0p496_seed14980026.csv,4221,10.194762229919434,0.702211856842041,-0.0037605958059430122,True,13.233955383300781,3.0391931533813477,True,0.33235156536102295,0.01764843463897703,0.020175243256757694,0.15921686589717865,0.024347995472905025,0.2722862962819533,True,True,True,True,True
cem_tuned,1,14980027,logs/qp_event_allocator_m1_eta0p496_seededfine_cem_m1_eta0p496_seed14980027.csv,4182,9.925593852996826,0.699051558971405,-0.0038209210615605116,True,12.966503620147705,3.040909767150879,True,0.33161240816116333,0.018387591838836648,0.0193557089452764,0.16508686542510986,0.023732831521788424,0.3169886078725506,True,True,True,True,True
cem_tuned,1,14980028,logs/qp_event_allocator_m1_eta0p496_seededfine_cem_m1_eta0p496_seed14980028.csv,4167,9.834425449371338,0.7068774104118347,-0.003821651916950941,True,12.89350175857544,3.0590763092041016,True,0.33738499879837036,0.012615001201629616,0.02071191559211734,0.1747198849916458,0.02357988050691964,0.3084795710028838,True,True,True,True,True
cem_tuned,1,14980029,logs/qp_event_allocator_m1_eta0p496_seededfine_cem_m1_eta0p496_seed14980029.csv,4221,10.184056520462036,0.7106301188468933,-0.003552534617483616,True,13.284078598022461,3.100022077560425,True,0.3289830982685089,0.021016901731491067,0.01838582961849733,0.16135233640670776,0.023738267262686123,0.2706421362433765,True,True,True,True,True
cem_tuned,1,14980030,logs/qp_event_allocator_m1_eta0p496_seededfine_cem_m1_eta0p496_seed14980030.csv,4182,9.925012350082397,0.7094922065734863,-0.003727367613464594,True,13.005927562713623,3.0809152126312256,True,0.3330625295639038,0.01693747043609617,0.018953172126518206,0.18089260160923004,0.023420127441684573,0.2747587335249631,True,True,True,True,True
cem_tuned,2,24980001,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980001.csv,4188,9.96434473991394,0.7221019864082336,-0.003817281685769558,True,13.98535680770874,4.0210120677948,False,0.35805216431617737,-0.00805216431617739,0.014852905903688563,0.11925335228443146,0.012192508596167304,0.3543222313323645,False,True,True,True,True
cem_tuned,2,24980002,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980002.csv,4230,10.247168064117432,0.710819661617279,-0.0038045693654567003,True,14.206801891326904,3.9596338272094727,False,0.35728520154953003,-0.0072852015495300515,0.013790096321096694,0.08003980666399002,0.013209830778876002,0.33460996372747615,False,True,True,True,True
cem_tuned,2,24980003,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980003.csv,4173,9.868040561676025,0.6952353119850159,-0.00384895084425807,True,13.747169971466064,3.879129409790039,False,0.3610462546348572,-0.0110462546348572,0.01672806501436082,0.09730105847120285,0.01645747426367818,0.3139127253965096,False,True,True,True,True
cem_tuned,2,24980004,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980004.csv,4209,10.106731653213501,0.7099131941795349,-0.0037943588104099035,True,14.006969690322876,3.900238037109375,False,0.3651764690876007,-0.01517646908760073,0.015590243989214677,0.06889160722494125,0.01633099537476157,0.3083853717978446,False,True,True,True,True
cem_tuned,2,24980005,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980005.csv,4158,9.785861015319824,0.6990272998809814,-0.003938299138098955,True,13.804681539535522,4.018820524215698,True,0.34048014879226685,0.009519851207733132,0.013677233448590028,0.13547976315021515,0.012188200043568711,0.31875214503168,True,True,True,True,True
cem_tuned,2,24980006,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980006.csv,4230,10.244205713272095,0.7088252305984497,-0.0038406583480536938,True,14.265199184417725,4.02099347114563,False,0.359571635723114,-0.009571635723114036,0.015226862479747597,0.12742456793785095,0.012179144014505443,0.31244667988480723,False,True,True,True,True
cem_tuned,2,24980007,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980007.csv,4194,10.004499435424805,0.7207862138748169,-0.003811253234744072,True,13.904819250106812,3.900319814682007,False,0.368522971868515,-0.018522971868515037,0.015795719881886387,0.058410368859767914,0.01529727968953339,0.307222841302265,False,True,True,True,True
cem_tuned,2,24980008,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980008.csv,4188,10.01785683631897,0.7106375694274902,-0.003824810730293393,True,13.958918333053589,3.941061496734619,False,0.36282819509506226,-0.012828195095062278,0.015803505984882667,0.09718334674835205,0.014366695238128717,0.30485960878367774,False,True,True,True,True
cem_tuned,2,24980009,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980009.csv,4161,9.815038204193115,0.7269520163536072,-0.004085713066160679,True,13.715061664581299,3.9000234603881836,False,0.3731834888458252,-0.023183488845825218,0.01541105270092499,0.06600525975227356,0.01564202251203541,0.3273533641496127,False,True,True,True,True
cem_tuned,2,24980010,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980010.csv,4189,10.02991533279419,0.7299290895462036,-0.003956696484237909,True,14.008778810501099,3.978863477706909,False,0.36797645688056946,-0.01797645688056948,0.01399620276179108,0.0728679746389389,0.01425121578506271,0.3276582857662125,False,True,True,True,True
cem_tuned,2,24980011,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980011.csv,4230,10.249051332473755,0.7191134691238403,-0.0037990009877830744,True,14.30890440940857,4.0598530769348145,False,0.35615089535713196,-0.00615089535713198,0.015378196370473357,0.1552802175283432,0.010757741137875306,0.3548851299101357,False,True,True,True,True
cem_tuned,2,24980012,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980012.csv,4182,9.957579851150513,0.7106984853744507,-0.003882823046296835,True,13.898781299591064,3.9412014484405518,False,0.3654004633426666,-0.015400463342666648,0.014899327742699494,0.0734037309885025,0.01521530303032597,0.31017493258363443,False,True,True,True,True
cem_tuned,2,24980013,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980013.csv,4155,9.764621496200562,0.7240275144577026,-0.004159245640039444,True,13.046600341796875,3.2819788455963135,False,0.3926979899406433,-0.04269798994064333,0.01967938730229356,0.07744935154914856,0.02541025986094632,0.25684605473301736,False,True,True,True,True
cem_tuned,2,24980014,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980014.csv,4212,10.131547451019287,0.7231728434562683,-0.003666368778795004,True,14.110479354858398,3.9789319038391113,False,0.3659251928329468,-0.0159251928329468,0.014955347296471145,0.09408066421747208,0.013330372326097675,0.3177805980412447,False,True,True,True,True
cem_tuned,2,24980015,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980015.csv,4176,9.883924961090088,0.7246088981628418,-0.004013019613921642,True,13.826920509338379,3.942995548248291,False,0.3659166991710663,-0.015916699171066306,0.015619939666582037,0.08982308208942413,0.01425466494039847,0.35832042820467996,False,True,True,True,True
cem_tuned,2,24980016,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980016.csv,4188,9.985859155654907,0.7290231585502625,-0.0040481057949364185,True,13.865935325622559,3.8800761699676514,False,0.3773175776004791,-0.027317577600479148,0.016219499806151384,0.08350290358066559,0.015258073077723467,0.3266897326685742,False,True,True,True,True
cem_tuned,2,24980017,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980017.csv,4197,10.024049043655396,0.7326722741127014,-0.004046534653753042,True,14.004965543746948,3.9809165000915527,False,0.3688105642795563,-0.018810564279556297,0.014976300363749445,0.0929538905620575,0.011483446243276369,0.3163953483477998,False,True,True,True,True
cem_tuned,2,24980018,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980018.csv,4161,9.788695812225342,0.7085063457489014,-0.00388123607262969,True,13.688786268234253,3.900090456008911,False,0.3629337549209595,-0.012933754920959495,0.01566050725437024,0.07534344494342804,0.015217780472766281,0.3237718384802329,False,True,True,True,True
cem_tuned,2,24980019,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980019.csv,4188,9.966599225997925,0.7260070443153381,-0.00404655234888196,True,14.026402235031128,4.059803009033203,False,0.3629581332206726,-0.01295813322067263,0.015082409132265091,0.11856746673583984,0.01088139740822796,0.35722548792846415,False,True,True,True,True
cem_tuned,2,24980020,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980020.csv,4221,10.186261177062988,0.7259026169776917,-0.0039696297608315945,True,14.245995998382568,4.05973482131958,False,0.35783687233924866,-0.00783687233924868,0.014877727521051242,0.13725288212299347,0.011125694826014566,0.3392541135795284,False,True,True,True,True
cem_tuned,2,24980021,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980021.csv,4230,10.245520114898682,0.7016913890838623,-0.003508725669234991,True,14.255526304244995,4.0100061893463135,True,0.3494516909122467,0.0005483090877532737,0.016101242599987256,0.10556455701589584,0.011740713840162714,0.3617481094782404,True,True,True,True,True
cem_tuned,2,24980022,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980022.csv,4164,9.812457084655762,0.7218872904777527,-0.004248858895152807,True,13.775754928588867,3.9632978439331055,False,0.36784371733665466,-0.017843717336654685,0.014598036538849248,0.06089632958173752,0.013429190419383745,0.3530935957370004,False,True,True,True,True
cem_tuned,2,24980023,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980023.csv,4191,9.98742389678955,0.7144333124160767,-0.00379016506485641,True,13.909484148025513,3.922060251235962,False,0.3671770989894867,-0.017177098989486717,0.013788890230140325,0.03687821701169014,0.014355813605550227,0.298782614606072,False,True,True,True,True
cem_tuned,2,24980024,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980024.csv,4182,9.92521858215332,0.7325378656387329,-0.0041669318452477455,True,13.804211139678955,3.8789925575256348,False,0.3699881434440613,-0.0199881434440613,0.015025098312287048,0.0592915304005146,0.01623081374405192,0.3104730475358192,False,True,True,True,True
cem_tuned,2,24980025,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980025.csv,4167,9.844710350036621,0.7020096182823181,-0.003961732145398855,True,13.70583462715149,3.861124277114868,False,0.3609927296638489,-0.0109927296638489,0.016328015255496948,0.07642336934804916,0.016436961075925058,0.3186865285476375,False,True,True,True,True
cem_tuned,2,24980026,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980026.csv,4206,10.085081338882446,0.71370929479599,-0.003908672835677862,True,14.065137386322021,3.980056047439575,False,0.3587147891521454,-0.008714789152145408,0.014660235833434189,0.0988323837518692,0.011939830804516776,0.3506663128239874,False,True,True,True,True
cem_tuned,2,24980027,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980027.csv,4215,10.143763780593872,0.7125047445297241,-0.003748089075088501,True,14.143525123596191,3.9997613430023193,False,0.3579230308532715,-0.007923030853271507,0.01484404648114846,0.10907740145921707,0.011935831147282694,0.3429793107985119,False,True,True,True,True
cem_tuned,2,24980028,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980028.csv,4167,9.825660705566406,0.7204380035400391,-0.003976486623287201,True,13.84451150894165,4.018850803375244,False,0.3601824641227722,-0.010182464122772239,0.015087114789394297,0.11429326236248016,0.012192507812231338,0.3468413650923209,False,True,True,True,True
cem_tuned,2,24980029,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980029.csv,4167,9.825700998306274,0.7138954401016235,-0.003958241548389196,True,13.7255380153656,3.899837017059326,False,0.3654208183288574,-0.015420818328857444,0.016087677452919315,0.08503985404968262,0.015411159313030331,0.3106724917624766,False,True,True,True,True
cem_tuned,2,24980030,logs/qp_event_allocator_m2_eta0p496_seededfine_cem_m2_eta0p496_seed24980030.csv,4185,9.944109201431274,0.7081271409988403,-0.0037363397423177958,True,13.985216856002808,4.041107654571533,True,0.3475404679775238,0.002459532022476174,0.015433938550845483,0.14693543314933777,0.011166310158171905,0.35612215063415226,True,True,True,True,True
cem_tuned,3,34980001,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980001.csv,4219,10.185127019882202,0.7022688984870911,-0.0036341138184070587,True,13.396461009979248,3.211333990097046,True,0.3045613467693329,0.04543865323066709,0.023655175036229336,0.18757835030555725,0.019220075853485837,0.34340021982897123,True,True,True,True,True
cem_tuned,3,34980002,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980002.csv,4197,10.026829242706299,0.7222844958305359,-0.004000914748758078,True,13.248769998550415,3.221940755844116,True,0.3146511912345886,0.035348808765411355,0.025245350216303777,0.22275875508785248,0.018710899524104475,0.3517637689886694,True,True,True,True,True
cem_tuned,3,34980003,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980003.csv,4179,9.912924528121948,0.7307900190353394,-0.004121230449527502,True,12.972752332687378,3.0598278045654297,True,0.3473467230796814,0.0026532769203185813,0.02400204255152168,0.1143186166882515,0.022573366879766868,0.3076007940937079,True,True,True,True,True
cem_tuned,3,34980004,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980004.csv,4158,9.784382581710815,0.7128211855888367,-0.0039163739420473576,True,12.865239143371582,3.0808565616607666,True,0.3288407623767853,0.0211592376232147,0.023925783486991512,0.17249034345149994,0.021997335356383648,0.3141311992951699,True,True,True,True,True
cem_tuned,3,34980005,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980005.csv,4158,9.765952348709106,0.7217428684234619,-0.004168369807302952,True,12.905205249786377,3.1392529010772705,True,0.32646775245666504,0.02353224754333494,0.024193380591959076,0.19905631244182587,0.02195259454200067,0.3448074992388706,True,True,True,True,True
cem_tuned,3,34980006,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980006.csv,4206,10.0868079662323,0.7046263217926025,-0.004001601133495569,True,13.10696029663086,3.0201523303985596,True,0.3306259512901306,0.019374048709869363,0.026140533069748596,0.15899616479873657,0.020167756774222376,0.31964435537988317,True,True,True,True,True
cem_tuned,3,34980007,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980007.csv,4215,10.145334959030151,0.7054124474525452,-0.0035225923638790846,True,13.18466567993164,3.0393307209014893,True,0.32820427417755127,0.021795725822448708,0.02491642681555434,0.16817982494831085,0.02239591665549406,0.3203510382410053,True,True,True,True,True
cem_tuned,3,34980008,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980008.csv,4176,9.883968114852905,0.725639283657074,-0.003896011272445321,True,13.02492070198059,3.1409525871276855,True,0.33469903469085693,0.015300965309143044,0.024349634389106343,0.17891494929790497,0.022767223277211517,0.35291781667504685,True,True,True,True,True
cem_tuned,3,34980009,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980009.csv,4191,10.005399942398071,0.7245326042175293,-0.0037267717998474836,True,13.10545825958252,3.1000583171844482,True,0.33178067207336426,0.01821932792663572,0.024974991233289185,0.19508229196071625,0.022199388417259276,0.3329197596258362,True,True,True,True,True
cem_tuned,3,34980010,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980010.csv,4230,10.24536943435669,0.7195611000061035,-0.0037501074839383364,True,13.365676164627075,3.1203067302703857,True,0.32760295271873474,0.022397047281265237,0.02406153539879739,0.18504923582077026,0.02141171882362382,0.3567061824997716,True,True,True,True,True
cem_tuned,3,34980011,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980011.csv,4170,9.844150304794312,0.7338436245918274,-0.0043769897893071175,True,12.98833680152893,3.144186496734619,True,0.33498862385749817,0.015011376142501809,0.025724102015357592,0.18027129769325256,0.020984531819368067,0.32500075156892655,True,True,True,True,True
cem_tuned,3,34980012,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980012.csv,4152,9.784308195114136,0.6966716647148132,-0.0038719396106898785,True,12.903451204299927,3.119143009185791,True,0.3146544098854065,0.035345590114593484,0.023932819830186452,0.19799482822418213,0.02219230410222703,0.3123186336083132,True,True,True,True,True
cem_tuned,3,34980013,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980013.csv,4167,9.825870037078857,0.7151203751564026,-0.004149319138377905,True,12.944782972335815,3.118912935256958,True,0.32439929246902466,0.02560070753097532,0.023445867743997064,0.17823132872581482,0.02237173638631742,0.2906290058942703,True,True,True,True,True
cem_tuned,3,34980014,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980014.csv,4206,10.105533361434937,0.7004101276397705,-0.00344108697026968,True,13.167865514755249,3.0623321533203125,True,0.3274114727973938,0.02258852720260618,0.025636661569901152,0.17117230594158173,0.02273972809382525,0.3305697897524738,True,True,True,True,True
cem_tuned,3,34980015,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980015.csv,4173,9.868243932723999,0.7175499200820923,-0.003984358161687851,True,13.009451150894165,3.141207218170166,True,0.3226145803928375,0.027385419607162453,0.02462100063541652,0.22341763973236084,0.022598076138368558,0.32457297606453595,True,True,True,True,True
cem_tuned,3,34980016,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980016.csv,4170,9.845709085464478,0.7260860204696655,-0.003979085478931665,True,12.946735143661499,3.1010260581970215,True,0.3357165455818176,0.01428345441818235,0.02681518015030265,0.21526119112968445,0.02262994469109383,0.3529978087090416,True,True,True,True,True
cem_tuned,3,34980017,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980017.csv,4167,9.824416637420654,0.7195854783058167,-0.004123458173125982,True,12.92443323135376,3.1000165939331055,True,0.33098143339157104,0.019018566608428933,0.025121578709188727,0.1826261281967163,0.02122545126441527,0.3324471853192264,True,True,True,True,True
cem_tuned,3,34980018,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980018.csv,4167,9.826366424560547,0.7034542560577393,-0.003935936372727156,True,12.90682864189148,3.0804622173309326,True,0.32766643166542053,0.022333568334579446,0.024881708274759048,0.18267326056957245,0.02194285474506844,0.3239915590588371,True,True,True,True,True
cem_tuned,3,34980019,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980019.csv,4158,9.764281988143921,0.7083612680435181,-0.004038134589791298,True,12.927295684814453,3.1630136966705322,True,0.3148161768913269,0.035183823108673073,0.02308710796027845,0.1837179958820343,0.02215559910592246,0.3234880805755426,True,True,True,True,True
cem_tuned,3,34980020,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980020.csv,4176,9.884308815002441,0.6937159299850464,-0.0036625380162149668,True,12.904199600219727,3.019890785217285,True,0.32623669505119324,0.02376330494880674,0.024517469057751512,0.14297275245189667,0.022793515189221684,0.2937763780532631,True,True,True,True,True
cem_tuned,3,34980021,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980021.csv,4158,9.764794826507568,0.712519109249115,-0.0038614049553871155,True,12.924756050109863,3.159961223602295,True,0.31909891963005066,0.03090108036994932,0.02412600925435732,0.20689795911312103,0.02089001032304185,0.3549808386416869,True,True,True,True,True
cem_tuned,3,34980022,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980022.csv,4224,10.207302808761597,0.7078022956848145,-0.003636365057900548,True,13.267334938049316,3.0600321292877197,True,0.3227003216743469,0.027299678325653054,0.025488574656417375,0.2080342024564743,0.0223969859230183,0.3100154965318909,True,True,True,True,True
cem_tuned,3,34980023,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980023.csv,4158,9.77465033531189,0.7112411856651306,-0.0038946440909057856,True,12.834919929504395,3.060269594192505,True,0.32797983288764954,0.02202016711235044,0.026260435918987475,0.2040577232837677,0.021961526996836064,0.31895392820056256,True,True,True,True,True
cem_tuned,3,34980024,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980024.csv,4176,9.892237663269043,0.6940844058990479,-0.004075224045664072,True,12.897201776504517,3.0049641132354736,True,0.3225918710231781,0.027408128976821877,0.025373467487096873,0.14341950416564941,0.023094721980013853,0.29649267864106504,True,True,True,True,True
cem_tuned,3,34980025,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980025.csv,4182,9.930641412734985,0.7039201855659485,-0.003932834602892399,True,13.115564584732056,3.1849231719970703,True,0.31200888752937317,0.03799111247062681,0.027628821634585625,0.2683974802494049,0.022874141755226073,0.3358844083580291,True,True,True,True,True
cem_tuned,3,34980026,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980026.csv,4173,9.886491537094116,0.7319031953811646,-0.004397858399897814,True,13.046340227127075,3.159848690032959,True,0.33065399527549744,0.01934600472450254,0.023153880238153485,0.17880941927433014,0.023192870859776196,0.3216109774911249,True,True,True,True,True
cem_tuned,3,34980027,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980027.csv,4167,9.848193883895874,0.7099265456199646,-0.004149303771555424,True,12.948143720626831,3.099949836730957,True,0.32337892055511475,0.02662107944488523,0.022241941143960837,0.1847779005765915,0.02300446967488174,0.34341634851353336,True,True,True,True,True
cem_tuned,3,34980028,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980028.csv,4173,9.884088516235352,0.70554119348526,-0.00417477497830987,True,12.80811095237732,2.9240224361419678,False,0.3590172231197357,-0.00901722311973574,0.026422900915469286,0.06004895269870758,0.024459359791055128,0.31689495814574165,False,True,True,True,True
cem_tuned,3,34980029,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980029.csv,4221,10.186805486679077,0.7219780683517456,-0.0036304767709225416,True,13.367865085601807,3.1810595989227295,True,0.320583701133728,0.02941629886627195,0.021889999393597433,0.14587710797786713,0.02035114067229854,0.30890788515847284,True,True,True,True,True
cem_tuned,3,34980030,logs/qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed34980030.csv,4197,10.044152736663818,0.6941516399383545,-0.0036600083112716675,True,13.104073762893677,3.0599210262298584,True,0.32638055086135864,0.023619449138641335,0.024698731924636744,0.1532655954360962,0.022364619821633624,0.3166234510551763,True,True,True,True,True
cem_tuned,4,44980001,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980001.csv,4161,9.80728554725647,0.7345156073570251,-0.004300884436815977,True,13.367395877838135,3.560110330581665,False,0.3528711795806885,-0.0028711795806884988,0.020157839677849985,0.04845414683222771,0.019438743266170358,0.28917197629420305,False,True,True,True,True
cem_tuned,4,44980002,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980002.csv,4215,10.145071983337402,0.6970517635345459,-0.0036633145064115524,True,13.626009464263916,3.4809374809265137,True,0.3451460301876068,0.004853969812393166,0.020900402094568286,0.0298641175031662,0.020018198125289016,0.275033291601546,True,True,True,True,True
cem_tuned,4,44980003,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980003.csv,4188,9.96348786354065,0.7141813635826111,-0.0036538410931825638,True,13.543606042861938,3.580118179321289,True,0.3396136164665222,0.010386383533477761,0.020306763075727506,0.07024149596691132,0.0194309414946218,0.32500954167902546,True,True,True,True,True
cem_tuned,4,44980004,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980004.csv,4206,10.083935737609863,0.7049753069877625,-0.003859864315018058,True,13.585015296936035,3.501079559326172,True,0.34395453333854675,0.006045466661453225,0.01958032911519137,0.010689443908631802,0.02003560337440371,0.3073697362796772,True,True,True,True,True
cem_tuned,4,44980005,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980005.csv,4176,9.884025573730469,0.7258286476135254,-0.0038280233275145292,True,13.188997983932495,3.3049724102020264,False,0.43178656697273254,-0.08178656697273257,0.02553330944639073,0.18970593810081482,0.020929729919988517,0.31190504399856245,False,True,True,True,True
cem_tuned,4,44980006,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980006.csv,4212,10.125412940979004,0.7293629050254822,-0.003611939959228039,True,13.765300273895264,3.6398873329162598,True,0.3396437168121338,0.010356283187866189,0.020319693467951934,0.09138689190149307,0.01851273215241284,0.32296383413466656,True,True,True,True,True
