protocol_id,ic_protocol,controller,internal_controller,motor,eta,trial_seed,source_csv,row_count,allocator_config,selected_candidate,r1,r2,r3,r4,fault_z,fault_vz,valid_prefault,contact_found,contact_t,contact_phase,vertical_speed_mps,horizontal_speed_mps,max_tilt_deg,max_angular_rate_radps,max_horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,tilt_ok,angular_rate_ok,drift_ok,safe_touchdown,_summary_path
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495200,63100013,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49520_seed63100013.csv,4209,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7171834111213684,-0.003966351505368948,True,True,14.94735598564148,adaptive_brake,0.3681037127971649,0.008417538579549928,0.1213596910238266,0.3345367523194005,0.02147677451460491,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49520_seed63100013_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495200,63100014,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49520_seed63100014.csv,4179,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6937888264656067,-0.0038232621736824512,True,True,14.631885766983032,adaptive_brake,0.366365522146225,0.008020289263045823,0.1377391666173935,0.3462625149295842,0.023698939846174584,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49520_seed63100014_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495200,63100015,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49520_seed63100015.csv,4197,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6959178447723389,-0.003558884607627988,True,True,14.766238451004028,adaptive_brake,0.36770933866500854,0.00874581736148363,0.12066029012203217,0.3483761023693145,0.022189044894412202,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49520_seed63100015_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495200,63100016,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49520_seed63100016.csv,4206,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6946329474449158,-0.0036522711161524057,True,True,14.8493173122406,adaptive_brake,0.3623594045639038,0.008125065616769385,0.1354394257068634,0.33277141035170993,0.02314316370369321,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49520_seed63100016_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495200,63100017,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49520_seed63100017.csv,4224,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7134765386581421,-0.003921617288142443,True,True,15.092318534851074,adaptive_brake,0.3611534535884857,0.007732817249151523,0.14077144861221313,0.3345889955964693,0.022747258761512422,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49520_seed63100017_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495200,63100018,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49520_seed63100018.csv,4210,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7106448411941528,-0.0037782660219818354,True,True,14.930423974990845,adaptive_brake,0.36205533146858215,0.008018216553319153,0.13542494177818298,0.33880307858493974,0.021626064397067303,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49520_seed63100018_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495200,63100019,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49520_seed63100019.csv,4221,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7042908668518066,-0.0034354436211287975,True,True,14.982248306274414,adaptive_brake,0.36699947714805603,0.008008195739546795,0.13822506368160248,0.3451872550144179,0.022445368506720673,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49520_seed63100019_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495200,63100020,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49520_seed63100020.csv,4161,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7061105966567993,-0.0038456991314888,True,True,14.683318853378296,adaptive_brake,0.35967013239860535,0.007722525101841364,0.14948302507400513,0.3386618627103741,0.024872776783196975,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49520_seed63100020_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495200,63100021,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49520_seed63100021.csv,4194,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7012149095535278,-0.003956518601626158,True,True,14.751418590545654,adaptive_brake,0.37028899788856506,0.008797582604614313,0.11668530851602554,0.34317719408427927,0.020659619098514645,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49520_seed63100021_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495200,63100022,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49520_seed63100022.csv,4218,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.730735719203949,-0.003898490685969591,True,True,14.986871242523193,adaptive_brake,0.37573790550231934,0.007812927995347847,0.12671808898448944,0.34613830412660923,0.02299502898201826,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49520_seed63100022_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495200,63100023,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49520_seed63100023.csv,4227,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7027974128723145,-0.003538336604833603,True,True,15.025092840194702,adaptive_brake,0.3609403371810913,0.008393320462041077,0.11892116814851761,0.344128282755603,0.020371120355854186,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49520_seed63100023_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495200,63100024,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49520_seed63100024.csv,4200,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7238760590553284,-0.003831160254776478,True,True,14.867878198623657,adaptive_brake,0.37264952063560486,0.008323954464025805,0.12189651280641556,0.3355732203333274,0.020496051583352295,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49520_seed63100024_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495200,63100025,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49520_seed63100025.csv,4200,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7045279145240784,-0.003615340916439891,True,True,14.883244514465332,adaptive_brake,0.3646010756492615,0.008312245806368367,0.1205826923251152,0.33558073024016266,0.022387389496834526,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49520_seed63100025_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495200,63100026,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49520_seed63100026.csv,4227,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7282545566558838,-0.003815621603280306,True,True,15.049660921096802,adaptive_brake,0.37468621134757996,0.00794338628150601,0.13048724830150604,0.3434293340640559,0.02141379740008091,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49520_seed63100026_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495200,63100027,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49520_seed63100027.csv,4182,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7232356071472168,-0.004105628468096256,True,True,14.788106441497803,adaptive_brake,0.367364764213562,0.00850241604388613,0.12801145017147064,0.34092570465728284,0.018929716638441552,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49520_seed63100027_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495200,63100028,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49520_seed63100028.csv,4218,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6963857412338257,-0.003827193984761834,True,True,14.905160903930664,adaptive_brake,0.37047818303108215,0.008458447715211653,0.12456317991018295,0.3414995942973677,0.022117041107238923,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49520_seed63100028_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495200,63100029,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49520_seed63100029.csv,4182,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7150004506111145,-0.004133942537009716,True,True,14.705110549926758,adaptive_brake,0.3747713267803192,0.008682407304617275,0.11865723133087158,0.3472827108036347,0.02057217030915749,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49520_seed63100029_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495200,63100030,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49520_seed63100030.csv,4188,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.723298966884613,-0.003872356377542019,True,True,14.743880033493042,adaptive_brake,0.3778281509876251,0.007730923562024156,0.1372998058795929,0.3526200851220303,0.02244806034141801,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49520_seed63100030_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495300,63100001,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49530_seed63100001.csv,4158,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7080046534538269,-0.004008821211755276,True,True,14.62492823600769,adaptive_brake,0.36412134766578674,0.008575101261157162,0.12103328108787537,0.32918077190210776,0.019888528826951468,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49530_seed63100001_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495300,63100002,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49530_seed63100002.csv,4233,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7261483073234558,-0.003731868928298354,True,True,15.16471529006958,adaptive_brake,0.3619168996810913,0.00799790118048897,0.13076359033584595,0.3323845973692456,0.021074275345056043,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49530_seed63100002_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495300,63100003,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49530_seed63100003.csv,4209,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7182985544204712,-0.0035274247638881207,True,True,14.987003803253174,adaptive_brake,0.36844247579574585,0.00878165915461143,0.12229368090629578,0.3430222214750609,0.01924735470372373,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49530_seed63100003_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495300,63100004,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49530_seed63100004.csv,4209,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7113044261932373,-0.0039870054461061954,True,True,14.931393146514893,adaptive_brake,0.3625815212726593,0.008249487432980105,0.125431090593338,0.3377127604060569,0.02078498608835177,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49530_seed63100004_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495300,63100005,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49530_seed63100005.csv,4197,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7278760671615601,-0.004050279036164284,True,True,14.98238229751587,adaptive_brake,0.3631924092769623,0.007801810731433082,0.14196538925170898,0.3281594864229034,0.022922214876941537,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49530_seed63100005_summary.csv
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.495300,63100006,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/trials/nominal_m2pinv_eta0p49530_seed63100006.csv,4194,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7225300073623657,-0.003792952513322234,True,True,14.852542161941528,adaptive_brake,0.37350767850875854,0.008301879640380932,0.1239713728427887,0.3377249786338452,0.021574502714453995,False,True,True,True,True,False,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/pinv_fine_boundary/summaries/nominal_m2pinv_eta0p49530_seed63100006_summary.csv
