protocol_id,ic_protocol,controller,internal_controller,motor,eta,trial_seed,source_csv,row_count,allocator_config,selected_candidate,r1,r2,r3,r4,fault_z,fault_vz,valid_prefault,contact_found,contact_t,contact_phase,vertical_speed_mps,horizontal_speed_mps,max_tilt_deg,max_angular_rate_radps,max_horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,tilt_ok,angular_rate_ok,drift_ok,safe_touchdown,condition_id,expected_candidate,expected_r1,expected_r2,expected_r3,expected_r4,policy_match,selected_candidate_verified,selected_r1_verified,selected_r2_verified,selected_r3_verified,selected_r4_verified,validation_basis
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000021,/tmp/m2_fixed_validation_ennfw7u_/adapted_trial.csv,4203,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.7296574115753174,-0.0038120511453598738,True,True,15.944908380508423,adaptive_brake,0.24481485784053802,0.010241043343959975,8.389105796813965,1.5277595206738532,0.31764664762416095,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000022,/tmp/m2_fixed_validation_2a4ybp8a/adapted_trial.csv,4197,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.7251564860343933,-0.0038894829340279102,True,True,16.02696990966797,landing_ramp,0.23216529190540314,0.009266977452379234,8.393637657165527,1.520740870647653,0.31860662933688005,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000023,/tmp/m2_fixed_validation_hieatfx0/adapted_trial.csv,4191,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.7064958214759827,-0.00367792509496212,True,True,15.930247068405151,adaptive_brake,0.22148770093917847,0.008249712561302377,8.374256134033203,1.541470399828298,0.35239443682505117,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000024,/tmp/m2_fixed_validation_1eeccx4h/adapted_trial.csv,4221,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.7012853026390076,-0.003829748136922717,True,True,16.065004348754883,adaptive_brake,0.22950103878974915,0.009406501718856805,8.431463241577148,1.5612523035079255,0.3194859183961819,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000025,/tmp/m2_fixed_validation_9h6rb64w/adapted_trial.csv,4230,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.6946519613265991,-0.003714905120432377,True,True,16.32476830482483,landing_ramp,0.22755113244056702,0.010924945019653597,8.430830955505371,1.5277645263257227,0.30293898838025896,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000026,/tmp/m2_fixed_validation_j7pljqtp/adapted_trial.csv,4158,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.6948471665382385,-0.0038321514148265123,True,True,15.713112592697144,adaptive_brake,0.22338233888149261,0.009647682404185044,8.38249683380127,1.5245516069212692,0.3145228294401122,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000027,/tmp/m2_fixed_validation_si5x57s2/adapted_trial.csv,4221,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.718585729598999,-0.003716557053849101,True,True,16.206888675689697,landing_ramp,0.2146608978509903,0.007658168112323028,8.384799003601074,1.5575091020360863,0.3366115331675117,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000028,/tmp/m2_fixed_validation_hlus3ff1/adapted_trial.csv,4164,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.7219006419181824,-0.004398318473249674,True,True,15.7278311252594,adaptive_brake,0.2347424328327179,0.010099591887832177,8.421182632446289,1.5179818883213054,0.3113680848730927,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000029,/tmp/m2_fixed_validation__xhh0ca3/adapted_trial.csv,4212,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.7057631015777588,-0.003990061115473509,True,True,16.025923013687134,adaptive_brake,0.23723140358924866,0.010544326783299956,8.41205883026123,1.5479243193211862,0.3035220555774011,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000030,/tmp/m2_fixed_validation_c6g4w6ol/adapted_trial.csv,4206,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.7157704830169678,-0.0038527462165802717,True,True,16.005648136138916,adaptive_brake,0.22850260138511658,0.009004913506899987,8.439221382141113,1.548855447150757,0.3235535823858316,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
