protocol_id,ic_protocol,controller,internal_controller,motor,eta,trial_seed,source_csv,row_count,allocator_config,selected_candidate,r1,r2,r3,r4,fault_z,fault_vz,valid_prefault,contact_found,contact_t,contact_phase,vertical_speed_mps,horizontal_speed_mps,max_tilt_deg,max_angular_rate_radps,max_horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,tilt_ok,angular_rate_ok,drift_ok,safe_touchdown,ofat_protocol_id,condition_id,plant_parameter,plant_factor,plant_template_sha256,plant_nominal_sha256,plant_state_verified
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.44375000,63300021,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/pinv_boundary_fine_sweep/trials/ofat_fine_mass_minus10_f0p90_eta0p44375000_seed63300021.csv,4227,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6969181895256042,-0.0027374564670026302,True,True,18.486695528030396,landing_ramp,0.2346336543560028,0.5742925805664103,21.22747230529785,8.367760690381033,0.13440985659968543,True,False,False,False,True,False,crazyflie_ofat_pinv_fine_v1,mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,849b83459d1c2d9ea365d7e743ed7fe5a00151aa39505ec9f6294777881dfee9,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.44375000,63300022,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/pinv_boundary_fine_sweep/trials/ofat_fine_mass_minus10_f0p90_eta0p44375000_seed63300022.csv,4191,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7011306285858154,-0.002940143458545208,True,True,18.263336896896362,landing_ramp,0.14489299058914185,0.5872591082401586,21.011356353759766,8.700802305101373,0.1743795749258276,True,False,False,False,True,False,crazyflie_ofat_pinv_fine_v1,mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,849b83459d1c2d9ea365d7e743ed7fe5a00151aa39505ec9f6294777881dfee9,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.44375000,63300023,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/pinv_boundary_fine_sweep/trials/ofat_fine_mass_minus10_f0p90_eta0p44375000_seed63300023.csv,4218,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7184651494026184,-0.0029862350784242153,True,True,18.40453290939331,landing_ramp,0.21461555361747742,0.5741647054476615,22.944856643676758,8.616527863051559,0.12451479139220792,True,False,False,False,True,False,crazyflie_ofat_pinv_fine_v1,mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,849b83459d1c2d9ea365d7e743ed7fe5a00151aa39505ec9f6294777881dfee9,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.44375000,63300024,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/pinv_boundary_fine_sweep/trials/ofat_fine_mass_minus10_f0p90_eta0p44375000_seed63300024.csv,4167,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6973890662193298,-0.0027802572585642338,True,True,17.89234209060669,landing_ramp,0.11676328629255295,0.345622238363582,11.368497848510742,7.76039534586124,0.10505139080777469,True,False,True,False,True,False,crazyflie_ofat_pinv_fine_v1,mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,849b83459d1c2d9ea365d7e743ed7fe5a00151aa39505ec9f6294777881dfee9,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.44375000,63300025,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/pinv_boundary_fine_sweep/trials/ofat_fine_mass_minus10_f0p90_eta0p44375000_seed63300025.csv,4158,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7210091352462769,-0.0030765340197831392,True,True,18.164456844329834,landing_ramp,0.12685580551624298,0.6154165738339697,21.354389190673828,8.968943873296485,0.18025715082715615,True,False,False,False,True,False,crazyflie_ofat_pinv_fine_v1,mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,849b83459d1c2d9ea365d7e743ed7fe5a00151aa39505ec9f6294777881dfee9,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.44375000,63300026,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/pinv_boundary_fine_sweep/trials/ofat_fine_mass_minus10_f0p90_eta0p44375000_seed63300026.csv,4188,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7095041275024414,-0.0027844361029565334,True,True,18.105872631072998,landing_ramp,0.302440881729126,0.6796175230408827,25.384077072143555,8.750870556976416,0.1147940973338805,True,False,False,False,True,False,crazyflie_ofat_pinv_fine_v1,mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,849b83459d1c2d9ea365d7e743ed7fe5a00151aa39505ec9f6294777881dfee9,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.44375000,63300027,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/pinv_boundary_fine_sweep/trials/ofat_fine_mass_minus10_f0p90_eta0p44375000_seed63300027.csv,4212,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7222020030021667,-0.002900568535551429,True,True,18.406148433685303,landing_ramp,0.18967308104038239,0.6399264374520163,24.344972610473633,8.872879216370988,0.10688418800815351,True,False,False,False,True,False,crazyflie_ofat_pinv_fine_v1,mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,849b83459d1c2d9ea365d7e743ed7fe5a00151aa39505ec9f6294777881dfee9,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.44375000,63300028,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/pinv_boundary_fine_sweep/trials/ofat_fine_mass_minus10_f0p90_eta0p44375000_seed63300028.csv,4176,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6990564465522766,-0.0028973130974918604,True,True,18.02472758293152,landing_ramp,0.21411684155464172,0.6978236614052811,24.772851943969727,8.161515902737044,0.11020058901488444,True,False,False,False,True,False,crazyflie_ofat_pinv_fine_v1,mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,849b83459d1c2d9ea365d7e743ed7fe5a00151aa39505ec9f6294777881dfee9,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.44375000,63300029,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/pinv_boundary_fine_sweep/trials/ofat_fine_mass_minus10_f0p90_eta0p44375000_seed63300029.csv,4176,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7037016749382019,-0.0031384192407131195,True,True,18.128859043121338,landing_ramp,0.15004262328147888,0.5876847214218521,22.750282287597656,8.633452178779201,0.15066641220192245,True,False,False,False,True,False,crazyflie_ofat_pinv_fine_v1,mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,849b83459d1c2d9ea365d7e743ed7fe5a00151aa39505ec9f6294777881dfee9,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.44375000,63300030,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/pinv_boundary_fine_sweep/trials/ofat_fine_mass_minus10_f0p90_eta0p44375000_seed63300030.csv,4197,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6956444978713989,-0.0027918654959648848,True,True,18.247456550598145,landing_ramp,0.19144931435585022,0.5599436607331773,22.01108169555664,8.494344257466652,0.16504267381494123,True,False,False,False,True,False,crazyflie_ofat_pinv_fine_v1,mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,849b83459d1c2d9ea365d7e743ed7fe5a00151aa39505ec9f6294777881dfee9,True
